Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,sea_level_pressure_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,pressure_tendency_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,peak_wind_speed_set_1,ceiling_set_1,pressure_change_code_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,weather_condition_set_1d,weather_summary_set_1d,cloud_layer_1_set_1d,cloud_layer_2_set_1d,cloud_layer_3_set_1d,dew_point_temperature_set_1d,pressure_set_1d,sea_level_pressure_set_1d
KMSO,2019-01-02T18:25:00Z,102370.48,-7,,73.06,1.54,180,,,,,,,,1,,,,10,METAR KMSO 021825Z AUTO 18003KT 10SM CLR M07/M11 A3023,,,,,,,,,-9.82,S,,,clear,,,,-11.07,91070.92,103061.13
KMSO,2019-01-02T18:30:00Z,102370.48,-7,,73.06,0,0,,,,,,,,1,,,,10,METAR KMSO 021830Z AUTO 00000KT 10SM CLR M07/M11 A3023,,,,,,,,,,N,,,clear,,,,-11.07,91070.92,103061.13
KMSO,2019-01-02T18:35:00Z,102370.48,-7,,73.06,0,0,,,,,,,,1,,,,10,METAR KMSO 021835Z AUTO 00000KT 10SM CLR M07/M11 A3023,,,,,,,,,,N,,,clear,,,,-11.07,91070.92,103061.13
KMSO,2019-01-02T18:40:00Z,102370.48,-6,,67.65,0,0,,,,,,,,1,,,,10,METAR KMSO 021840Z AUTO 00000KT 10SM CLR M06/M11 A3023,,,,,,,,,,N,,,clear,,,,-11.08,91070.92,103013.98
KMSO,2019-01-02T18:45:00Z,102370.48,-7,,73.06,1.54,200,,,,,,,,1,,,,10,METAR KMSO 021845Z AUTO 20003KT 10SM CLR M07/M11 A3023,,,,,,,,,-9.82,SSW,,,clear,,,,-11.07,91070.92,103061.13
KMSO,2019-01-02T18:50:00Z,102370.48,-6,,67.65,0,0,,,,,,,,1,,,,10,METAR KMSO 021850Z AUTO 00000KT 10SM CLR M06/M11 A3023,,,,,,,,,,N,,,clear,,,,-11.08,91070.92,103013.98
KMSO,2019-01-02T18:53:00Z,102370.48,-6.1,-10.6,70.38,0,0,,102850,,,,,,1,,,,10,METAR KMSO 021853Z 00000KT 10SM CLR M06/M11 A3023 RMK AO2 SLP285 T10611106,,,,,,,,,,N,,,clear,,,,-10.68,91070.92,103018.67
KMSO,2019-01-02T18:55:00Z,102370.48,-6,,67.65,0,0,,,,,,,,1,,,,10,METAR KMSO 021855Z AUTO 00000KT 10SM CLR M06/M11 A3023,,,,,,,,,,N,,,clear,,,,-11.08,91070.92,103013.98
KMSO,2019-01-02T19:00:00Z,102336.62,-6,,67.65,0,0,,,,,,,,416,,,,10,METAR KMSO 021900Z AUTO 00000KT 10SM FEW041 M06/M11 A3022,,,,,,,,,,N,,,thin scattered,,,,-11.08,91040.8,102979.91
KMSO,2019-01-02T19:05:00Z,102336.62,-6,,67.65,0,0,,,,,,,,412,,,,10,METAR KMSO 021905Z AUTO 00000KT 10SM SCT041 M06/M11 A3022,,,,,,,,,,N,,,scattered,,,,-11.08,91040.8,102979.91
KMSO,2019-01-02T19:10:00Z,102336.62,-6,,67.65,0,0,,,,,,,,416,,,,10,METAR KMSO 021910Z AUTO 00000KT 10SM FEW041 M06/M11 A3022,,,,,,,,,,N,,,thin scattered,,,,-11.08,91040.8,102979.91
KMSO,2019-01-02T19:15:00Z,102302.75,-4,,62.95,0,0,,,,,,,,416,,,,10,METAR KMSO 021915Z AUTO 00000KT 10SM FEW041 M04/M10 A3021,,,,,,,,,,N,,,thin scattered,,,,-10.09,91010.67,102852.69
KMSO,2019-01-02T19:20:00Z,102302.75,-4,,62.95,0,0,,,,,,,,416,,,,10,METAR KMSO 021920Z AUTO 00000KT 10SM FEW041 M04/M10 A3021,,,,,,,,,,N,,,thin scattered,,,,-10.09,91010.67,102852.69
KMSO,2019-01-02T19:25:00Z,102302.75,-4,,62.95,1.54,290,,,,,,,,416,,,,10,METAR KMSO 021925Z AUTO 29003KT 10SM FEW041 M04/M10 A3021,,,,,,,,,-6.39,WNW,,,thin scattered,,,,-10.09,91010.67,102852.69
KMSO,2019-01-02T19:30:00Z,102302.75,-4,,62.95,1.54,270,,,,,,,,416,,,,10,METAR KMSO 021930Z AUTO 27003KT 10SM FEW041 M04/M10 A3021,,,,,,,,,-6.39,W,,,thin scattered,,,,-10.09,91010.67,102852.69
KMSO,2019-01-02T19:35:00Z,102302.75,-4,,62.95,0,0,,,,,,,,1,,,,10,METAR KMSO 021935Z AUTO 00000KT 10SM CLR M04/M10 A3021,,,,,,,,,,N,,,clear,,,,-10.09,91010.67,102852.69
KMSO,2019-01-02T19:40:00Z,102268.89,-3,,58.41,0,0,,,,,,,,1,,,,10,METAR KMSO 021940Z AUTO 00000KT 10SM CLR M03/M10 A3020,,,,,,,,,,N,,,clear,,,,-10.1,90980.54,102772.63
KMSO,2019-01-02T19:45:00Z,102268.89,-4,,62.95,0,0,,,,,,,,1,,,,10,METAR KMSO 021945Z AUTO 00000KT 10SM CLR M04/M10 A3020,,,,,,,,,,N,,,clear,,,,-10.09,90980.54,102818.64
KMSO,2019-01-02T19:50:00Z,102268.89,-4,,62.95,0,0,,,,,,,,1,,,,10,METAR KMSO 021950Z AUTO 00000KT 10SM CLR M04/M10 A3020,,,,,,,,,,N,,,clear,,,,-10.09,90980.54,102818.64
KMSO,2019-01-02T19:53:00Z,102268.89,-4.4,-10,64.87,1.54,240,,102720,,,,,,1,,,,10,METAR KMSO 021953Z 24003KT 10SM CLR M04/M10 A3020 RMK AO2 SLP272 T10441100,,,,,,,,,-6.84,WSW,,,clear,,,,-10.09,90980.54,102837.14
KMSO,2019-01-02T19:55:00Z,102268.89,-4,,62.95,1.54,250,,,,,,,,1,,,,10,METAR KMSO 021955Z AUTO 25003KT 10SM CLR M04/M10 A3020,,,,,,,,,-6.39,WSW,,,clear,,,,-10.09,90980.54,102818.64
KMSO,2019-01-02T20:00:00Z,102235.02,-5,,67.88,0,0,,,,,,,,1,,,,10,METAR KMSO 022000Z AUTO 00000KT 10SM CLR M05/M10 A3019,,,,,,,,,,N,,,clear,,,,-10.08,90950.41,102830.94
KMSO,2019-01-02T20:05:00Z,102268.89,-5,,67.88,1.54,220,,,,,,,,1,,,,10,METAR KMSO 022005Z AUTO 22003KT 10SM CLR M05/M10 A3020,,,,,,,,,-7.53,SW,,,clear,,,,-10.08,90980.54,102865
KMSO,2019-01-02T20:10:00Z,102235.02,-5,,67.88,0,0,,,,,,,,1,,,,10,METAR KMSO 022010Z AUTO 00000KT 10SM CLR M05/M10 A3019,,,,,,,,,,N,,,clear,,,,-10.08,90950.41,102830.94
KMSO,2019-01-02T20:15:00Z,102235.02,-5,,62.7,0,0,,,,,,,,1,,,,10,METAR KMSO 022015Z AUTO 00000KT 10SM CLR M05/M11 A3019,,,,,,,,,,N,,,clear,,,,-11.09,90950.41,102830.95
KMSO,2019-01-02T20:20:00Z,102201.16,-5,,62.7,0,0,,,,,,,,1,,,,10,METAR KMSO 022020Z AUTO 00000KT 10SM CLR M05/M11 A3018,,,,,,,,,,N,,,clear,,,,-11.09,90920.29,102796.9
KMSO,2019-01-02T20:25:00Z,102201.16,-5,,62.7,0,0,,,,,,,,1,,,,10,METAR KMSO 022025Z AUTO 00000KT 10SM CLR M05/M11 A3018,,,,,,,,,,N,,,clear,,,,-11.09,90920.29,102796.9
KMSO,2019-01-02T20:30:00Z,102201.16,-5,,62.7,0,0,,,,,,,,1,,,,10,METAR KMSO 022030Z AUTO 00000KT 10SM CLR M05/M11 A3018,,,,,,,,,,N,,,clear,,,,-11.09,90920.29,102796.9
KMSO,2019-01-02T20:35:00Z,102201.16,-4,,62.95,0,0,,,,,,,,1,,,,10,METAR KMSO 022035Z AUTO 00000KT 10SM CLR M04/M10 A3018,,,,,,,,,,N,,,clear,,,,-10.09,90920.29,102750.55
KMSO,2019-01-02T20:40:00Z,102201.16,-4,,62.95,0,0,,,,,,,,1,,,,10,METAR KMSO 022040Z AUTO 00000KT 10SM CLR M04/M10 A3018,,,,,,,,,,N,,,clear,,,,-10.09,90920.29,102750.55
KMSO,2019-01-02T20:45:00Z,102167.3,-3,,63.2,0,0,,,,,,,,1,,,,10,METAR KMSO 022045Z AUTO 00000KT 10SM CLR M03/M09 A3017,,,,,,,,,,N,,,clear,,,,-9.09,90890.17,102670.53
KMSO,2019-01-02T20:50:00Z,102167.3,-4,,62.95,0,0,,,,,,,,1,,,,10,METAR KMSO 022050Z AUTO 00000KT 10SM CLR M04/M10 A3017,,,,,,,,,,N,,,clear,,,,-10.09,90890.17,102716.51
KMSO,2019-01-02T20:53:00Z,102167.3,-4.4,-10,64.87,0,0,,102620,,,8025,,,1,,,,10,METAR KMSO 022053Z 00000KT 10SM CLR M04/M10 A3017 RMK AO2 SLP262 T10441100  58025,,,,,,,,,,N,,,clear,,,,-10.09,90890.17,102734.99
KMSO,2019-01-02T20:55:00Z,102167.3,-4,,62.95,0,0,,,,,,,,1,,,,10,METAR KMSO 022055Z AUTO 00000KT 10SM CLR M04/M10 A3017,,,,,,,,,,N,,,clear,,,,-10.09,90890.17,102716.51
KMSO,2019-01-02T21:00:00Z,102167.3,-4,,62.95,0,0,,,,,,,,456,,,,10,METAR KMSO 022100Z AUTO 00000KT 10SM FEW045 M04/M10 A3017,,,,,,,,,,N,,,thin scattered,,,,-10.09,90890.17,102716.51
KMSO,2019-01-02T21:05:00Z,102167.3,-5,,67.88,0,0,,,,,,,,456,,,,10,METAR KMSO 022105Z AUTO 00000KT 10SM FEW045 M05/M10 A3017,,,,,,,,,,N,,,thin scattered,,,,-10.08,90890.17,102762.83
KMSO,2019-01-02T21:10:00Z,102133.43,-5,,73.45,0,0,,,,,,,,472,,,,10,METAR KMSO 022110Z AUTO 00000KT 10SM SCT047 M05/M09 A3016,,,,,,,,,,N,,,scattered,,,,-9.07,90860.04,102728.75
KMSO,2019-01-02T21:15:00Z,102133.43,-4,,68.11,0,0,,,,,,,,473,,,,10,METAR KMSO 022115Z AUTO 00000KT 10SM BKN047 M04/M09 A3016,,,,1432.56,,,,,,N,,,broken,,,,-9.08,90860.04,102682.44
KMSO,2019-01-02T21:20:00Z,102133.43,-4,,68.11,0,0,,,,,,,,473,,,,10,METAR KMSO 022120Z AUTO 00000KT 10SM BKN047 M04/M09 A3016,,,,1432.56,,,,,,N,,,broken,,,,-9.08,90860.04,102682.44
KMSO,2019-01-02T21:25:00Z,102133.43,-4,,68.11,0,0,,,,,,,,473,,,,10,METAR KMSO 022125Z AUTO 00000KT 10SM BKN047 M04/M09 A3016,,,,1432.56,,,,,,N,,,broken,,,,-9.08,90860.04,102682.44
KMSO,2019-01-02T21:30:00Z,102099.57,-4,,68.11,0,0,,,,,,,,473,,,,10,METAR KMSO 022130Z AUTO 00000KT 10SM BKN047 M04/M09 A3015,,,,1432.56,,,,,,N,,,broken,,,,-9.08,90829.91,102648.39
KMSO,2019-01-02T21:35:00Z,102099.57,-4,,68.11,0,0,,,,,,,,453,,,,10,METAR KMSO 022135Z AUTO 00000KT 10SM BKN045 M04/M09 A3015,,,,1371.6,,,,,,N,,,broken,,,,-9.08,90829.91,102648.39
KMSO,2019-01-02T21:40:00Z,102099.57,-4,,68.11,0,0,,,,,,,,453,,,,10,METAR KMSO 022140Z AUTO 00000KT 10SM BKN045 M04/M09 A3015,,,,1371.6,,,,,,N,,,broken,,,,-9.08,90829.91,102648.39
KMSO,2019-01-02T21:45:00Z,102099.57,-4,,68.11,0,0,,,,,,,,453,,,,10,METAR KMSO 022145Z AUTO 00000KT 10SM BKN045 M04/M09 A3015,,,,1371.6,,,,,,N,,,broken,,,,-9.08,90829.91,102648.39
KMSO,2019-01-02T21:50:00Z,102099.57,-4,,68.11,0,0,,,,,,,,433,,,,10,METAR KMSO 022150Z AUTO 00000KT 10SM BKN043 M04/M09 A3015,,,,1310.64,,,,,,N,,,broken,,,,-9.08,90829.91,102648.39
KMSO,2019-01-02T21:53:00Z,102099.57,-3.9,-9.4,65.51,0,0,,102530,,,,,,433,,,,10,METAR KMSO 022153Z 00000KT 10SM BKN043 M04/M09 A3015 RMK AO2 SLP253  T10391094,,,,1310.64,,,,,,N,,,broken,,,,-9.49,90829.91,102643.79
KMSO,2019-01-02T21:55:00Z,102099.57,-4,,68.11,0,0,,,,,,,,433,,,,10,METAR KMSO 022155Z AUTO 00000KT 10SM BKN043 M04/M09 A3015,,,,1310.64,,,,,,N,,,broken,,,,-9.08,90829.91,102648.39
KMSO,2019-01-02T22:00:00Z,102099.57,-4,,68.11,0,0,,,,,,,,434,,,,10,METAR KMSO 022200Z AUTO 00000KT 10SM OVC043 M04/M09 A3015,,,,1310.64,,,,,,N,,,overcast,,,,-9.08,90829.91,102648.39
KMSO,2019-01-02T22:05:00Z,102099.57,-3,,63.2,0,0,,,,,,,,414,,,,10,METAR KMSO 022205Z AUTO 00000KT 10SM OVC041 M03/M09 A3015,,,,1249.68,,,,,,N,,,overcast,,,,-9.09,90829.91,102602.46
KMSO,2019-01-02T22:10:00Z,102099.57,-3,,63.2,0,0,,,,,,,,414,,,,10,METAR KMSO 022210Z AUTO 00000KT 10SM OVC041 M03/M09 A3015,,,,1249.68,,,,,,N,,,overcast,,,,-9.09,90829.91,102602.46
KMSO,2019-01-02T22:15:00Z,102065.7,-3,,63.2,0,0,,,,,,,,414,,,,10,METAR KMSO 022215Z AUTO 00000KT 10SM OVC041 M03/M09 A3014,,,,1249.68,,,,,,N,,,overcast,,,,-9.09,90799.78,102568.43
KMSO,2019-01-02T22:20:00Z,102065.7,-3,,63.2,0,0,,,,,,,,414,,,,10,METAR KMSO 022220Z AUTO 00000KT 10SM OVC041 M03/M09 A3014,,,,1249.68,,,,,,N,,,overcast,,,,-9.09,90799.78,102568.43
KMSO,2019-01-02T22:25:00Z,102065.7,-3,,63.2,0,0,,,,,,,,414,,,,10,METAR KMSO 022225Z AUTO 00000KT 10SM OVC041 M03/M09 A3014,,,,1249.68,,,,,,N,,,overcast,,,,-9.09,90799.78,102568.43
KMSO,2019-01-02T22:30:00Z,102065.7,-3,,63.2,0,0,,,,,,,,414,,,,10,METAR KMSO 022230Z AUTO 00000KT 10SM OVC041 M03/M09 A3014,,,,1249.68,,,,,,N,,,overcast,,,,-9.09,90799.78,102568.43
KMSO,2019-01-02T22:35:00Z,102065.7,-3,,63.2,0,0,,,,,,,,414,,,,10,METAR KMSO 022235Z AUTO 00000KT 10SM OVC041 M03/M09 A3014,,,,1249.68,,,,,,N,,,overcast,,,,-9.09,90799.78,102568.43
KMSO,2019-01-02T22:40:00Z,102065.7,-3,,63.2,0,0,,,,,,,,404,,,,10,METAR KMSO 022240Z AUTO 00000KT 10SM OVC040 M03/M09 A3014,,,,1219.2,,,,,,N,,,overcast,,,,-9.09,90799.78,102568.43
KMSO,2019-01-02T22:45:00Z,102065.7,-3,,68.34,0,0,,,,,,,,404,,,,10,METAR KMSO 022245Z AUTO 00000KT 10SM OVC040 M03/M08 A3014,,,,1219.2,,,,,,N,,,overcast,,,,-8.08,90799.78,102568.41
KMSO,2019-01-02T22:50:00Z,102065.7,-3,,68.34,0,0,,,,,,,,404,,,,10,METAR KMSO 022250Z AUTO 00000KT 10SM OVC040 M03/M08 A3014,,,,1219.2,,,,,,N,,,overcast,,,,-8.08,90799.78,102568.41
KMSO,2019-01-02T22:53:00Z,102065.7,-3.3,-8.3,68.27,1.54,230,,102500,,,,,,404,,,,10,METAR KMSO 022253Z 23003KT 10SM OVC040 M03/M08 A3014 RMK AO2 SLP250  T10331083,,,,1219.2,,,,,-5.59,SW,,,overcast,,,,-8.38,90799.78,102582.15
KMSO,2019-01-02T22:55:00Z,102065.7,-3,,68.34,0,0,,,,,,,,404,,,,10,METAR KMSO 022255Z AUTO 00000KT 10SM OVC040 M03/M08 A3014,,,,1219.2,,,,,,N,,,overcast,,,,-8.08,90799.78,102568.41
KMSO,2019-01-02T23:00:00Z,102065.7,-3,,63.2,0,0,,,,,,,,404,,,,10,METAR KMSO 022300Z AUTO 00000KT 10SM OVC040 M03/M09 A3014,,,,1219.2,,,,,,N,,,overcast,,,,-9.09,90799.78,102568.43
KMSO,2019-01-02T23:05:00Z,102065.7,-3,,68.34,0,0,,,,,,,,424,,,,10,METAR KMSO 022305Z AUTO 00000KT 10SM OVC042 M03/M08 A3014,,,,1280.16,,,,,,N,,,overcast,,,,-8.08,90799.78,102568.41
KMSO,2019-01-02T23:10:00Z,102065.7,-3,,68.34,1.54,250,,,,,,,,424,,,,10,METAR KMSO 022310Z AUTO 25003KT 10SM OVC042 M03/M08 A3014,,,,1280.16,,,,,-5.25,WSW,,,overcast,,,,-8.08,90799.78,102568.41
KMSO,2019-01-02T23:20:00Z,102065.7,-3,,68.34,1.54,310,,,,,,,,424,,,,10,METAR KMSO 022320Z AUTO 31003KT 10SM OVC042 M03/M08 A3014,,,,1280.16,,,,,-5.25,NW,,,overcast,,,,-8.08,90799.78,102568.41
KMSO,2019-01-02T23:25:00Z,102065.7,-3,,68.34,1.54,270,,,,,,,,424,,,,10,METAR KMSO 022325Z AUTO 27003KT 10SM OVC042 M03/M08 A3014,,,,1280.16,,,,,-5.25,W,,,overcast,,,,-8.08,90799.78,102568.41
KMSO,2019-01-02T23:30:00Z,102065.7,-3,,68.34,1.54,260,,,,,,,,424,,,,10,METAR KMSO 022330Z AUTO 26003KT 10SM OVC042 M03/M08 A3014,,,,1280.16,,,,,-5.25,W,,,overcast,,,,-8.08,90799.78,102568.41
KMSO,2019-01-02T23:35:00Z,102065.7,-3,,68.34,1.54,230,,,,,,,,424,,,,10,METAR KMSO 022335Z AUTO 23003KT 10SM OVC042 M03/M08 A3014,,,,1280.16,,,,,-5.25,SW,,,overcast,,,,-8.08,90799.78,102568.41
KMSO,2019-01-02T23:40:00Z,102065.7,-3,,68.34,1.54,240,,,,,,,,424,,,,10,METAR KMSO 022340Z AUTO 24003KT 10SM OVC042 M03/M08 A3014,,,,1280.16,,,,,-5.25,WSW,,,overcast,,,,-8.08,90799.78,102568.41
KMSO,2019-01-02T23:45:00Z,102065.7,-3,,68.34,0,0,,,,,,,,424,,,,10,METAR KMSO 022345Z AUTO 00000KT 10SM OVC042 M03/M08 A3014,,,,1280.16,,,,,,N,,,overcast,,,,-8.08,90799.78,102568.41
KMSO,2019-01-02T23:50:00Z,102031.84,-3,,68.34,2.06,160,,,,,,,,424,,,,10,METAR KMSO 022350Z AUTO 16004KT 10SM OVC042 M03/M08 A3013,,,,1280.16,,,,,-6.03,SSE,,,overcast,,,,-8.08,90769.66,102534.39
KMSO,2019-01-02T23:53:00Z,102031.84,-3.3,-7.8,70.98,1.54,160,,102460,,,6011,,,424,,,,10,METAR KMSO 022353Z 16003KT 10SM OVC042 M03/M08 A3013 RMK AO2 SLP246  T10331078 11028 21067 56011,-2.8,-6.7,,1280.16,,,,,-5.59,SSE,,,overcast,,,,-7.87,90769.66,102548.12
KMSO,2019-01-02T23:55:00Z,102065.7,-3,,68.34,0,0,,,,,,,,424,,,,10,METAR KMSO 022355Z AUTO 00000KT 10SM OVC042 M03/M08 A3014,,,,1280.16,,,,,,N,,,overcast,,,,-8.08,90799.78,102568.41
KMSO,2019-01-03T00:00:00Z,102065.7,-3,,68.34,0,0,,,,,,,,424,,,,10,METAR KMSO 030000Z AUTO 00000KT 10SM OVC042 M03/M08 A3014,,,,1280.16,,,,,,N,,,overcast,,,,-8.08,90799.78,102568.41
KMSO,2019-01-03T00:05:00Z,102065.7,-3,,68.34,0,0,,,,,,,,424,,,,10,METAR KMSO 030005Z AUTO 00000KT 10SM OVC042 M03/M08 A3014,,,,1280.16,,,,,,N,,,overcast,,,,-8.08,90799.78,102568.41
KMSO,2019-01-03T00:10:00Z,102065.7,-3,,68.34,0,0,,,,,,,,434,,,,10,METAR KMSO 030010Z AUTO 00000KT 10SM OVC043 M03/M08 A3014,,,,1310.64,,,,,,N,,,overcast,,,,-8.08,90799.78,102568.41
KMSO,2019-01-03T00:15:00Z,102065.7,-3,,68.34,1.54,340,,,,,,,,434,,,,10,METAR KMSO 030015Z AUTO 34003KT 10SM OVC043 M03/M08 A3014,,,,1310.64,,,,,-5.25,NNW,,,overcast,,,,-8.08,90799.78,102568.41
KMSO,2019-01-03T00:20:00Z,102031.84,-3,,68.34,0,0,,,,,,,,444,,,,10,METAR KMSO 030020Z AUTO 00000KT 10SM OVC044 M03/M08 A3013,,,,1341.12,,,,,,N,,,overcast,,,,-8.08,90769.66,102534.39
KMSO,2019-01-03T00:25:00Z,102031.84,-3,,68.34,0,0,,,,,,,,444,,,,10,METAR KMSO 030025Z AUTO 00000KT 10SM OVC044 M03/M08 A3013,,,,1341.12,,,,,,N,,,overcast,,,,-8.08,90769.66,102534.39
KMSO,2019-01-03T00:30:00Z,102031.84,-3,,68.34,0,0,,,,,,,,444,,,,10,METAR KMSO 030030Z AUTO 00000KT 10SM OVC044 M03/M08 A3013,,,,1341.12,,,,,,N,,,overcast,,,,-8.08,90769.66,102534.39
KMSO,2019-01-03T00:35:00Z,102031.84,-3,,73.84,0,0,,,,,,,,444,,,,10,METAR KMSO 030035Z AUTO 00000KT 10SM OVC044 M03/M07 A3013,,,,1341.12,,,,,,N,,,overcast,,,,-7.07,90769.66,102534.37
KMSO,2019-01-03T00:40:00Z,102031.84,-3,,73.84,2.57,290,,,,,,,,444,,,,10,METAR KMSO 030040Z AUTO 29005KT 10SM OVC044 M03/M07 A3013,,,,1341.12,,,,,-6.65,WNW,,,overcast,,,,-7.07,90769.66,102534.37
KMSO,2019-01-03T00:45:00Z,102031.84,-3,,73.84,1.54,290,,,,,,,,444,,,,10,METAR KMSO 030045Z AUTO 29003KT 10SM OVC044 M03/M07 A3013,,,,1341.12,,,,,-5.25,WNW,,,overcast,,,,-7.07,90769.66,102534.37
KMSO,2019-01-03T00:50:00Z,102031.84,-3,,73.84,0,0,,,,,,,,444,,,,10,METAR KMSO 030050Z AUTO 00000KT 10SM OVC044 M03/M07 A3013,,,,1341.12,,,,,,N,,,overcast,,,,-7.07,90769.66,102534.37
KMSO,2019-01-03T00:53:00Z,101997.98,-3.3,-7.2,74.36,0,0,,102430,,,,,,444,,,,10,METAR KMSO 030053Z 00000KT 10SM OVC044 M03/M07 A3012 RMK AO2 SLP243  T10331072,,,,1341.12,,,,,,N,,,overcast,,,,-7.26,90739.54,102514.08
KMSO,2019-01-03T00:55:00Z,102031.84,-3,,73.84,0,0,,,,,,,,444,,,,10,METAR KMSO 030055Z AUTO 00000KT 10SM OVC044 M03/M07 A3013,,,,1341.12,,,,,,N,,,overcast,,,,-7.07,90769.66,102534.37
KMSO,2019-01-03T01:00:00Z,101997.98,-3,,73.84,0,0,,,,,,,,434,,,,10,METAR KMSO 030100Z AUTO 00000KT 10SM OVC043 M03/M07 A3012,,,,1310.64,,,,,,N,,,overcast,,,,-7.07,90739.54,102500.34
KMSO,2019-01-03T01:05:00Z,101964.11,-3,,73.84,0,0,,,,,,,,434,,,,10,METAR KMSO 030105Z AUTO 00000KT 10SM OVC043 M03/M07 A3011,,,,1310.64,,,,,,N,,,overcast,,,,-7.07,90709.41,102466.31
KMSO,2019-01-03T01:10:00Z,101964.11,-3,,73.84,0,0,,,,,,,,434,,,,10,METAR KMSO 030110Z AUTO 00000KT 10SM OVC043 M03/M07 A3011,,,,1310.64,,,,,,N,,,overcast,,,,-7.07,90709.41,102466.31
KMSO,2019-01-03T01:15:00Z,101964.11,-3,,73.84,0,0,,,,,,,,434,,,,10,METAR KMSO 030115Z AUTO 00000KT 10SM OVC043 M03/M07 A3011,,,,1310.64,,,,,,N,,,overcast,,,,-7.07,90709.41,102466.31
KMSO,2019-01-03T01:20:00Z,101964.11,-3,,73.84,0,0,,,,,,,,444,,,,10,METAR KMSO 030120Z AUTO 00000KT 10SM OVC044 M03/M07 A3011,,,,1341.12,,,,,,N,,,overcast,,,,-7.07,90709.41,102466.31
KMSO,2019-01-03T01:25:00Z,101997.98,-3,,73.84,0,0,,,,,,,,444,,,,10,METAR KMSO 030125Z AUTO 00000KT 10SM OVC044 M03/M07 A3012,,,,1341.12,,,,,,N,,,overcast,,,,-7.07,90739.54,102500.34
KMSO,2019-01-03T01:30:00Z,101997.98,-3,,73.84,0,0,,,,,,,,454,,,,10,METAR KMSO 030130Z AUTO 00000KT 10SM OVC045 M03/M07 A3012,,,,1371.6,,,,,,N,,,overcast,,,,-7.07,90739.54,102500.34
KMSO,2019-01-03T01:35:00Z,102031.84,-3,,73.84,0,0,,,,,,,,454,,,,10,METAR KMSO 030135Z AUTO 00000KT 10SM OVC045 M03/M07 A3013,,,,1371.6,,,,,,N,,,overcast,,,,-7.07,90769.66,102534.37
KMSO,2019-01-03T01:40:00Z,102031.84,-3,,73.84,0,0,,,,,,,,454,,,,10,METAR KMSO 030140Z AUTO 00000KT 10SM OVC045 M03/M07 A3013,,,,1371.6,,,,,,N,,,overcast,,,,-7.07,90769.66,102534.37
KMSO,2019-01-03T01:45:00Z,102031.84,-3,,73.84,0,0,,,,,,,,464,,,,10,METAR KMSO 030145Z AUTO 00000KT 10SM OVC046 M03/M07 A3013,,,,1402.08,,,,,,N,,,overcast,,,,-7.07,90769.66,102534.37
KMSO,2019-01-03T01:50:00Z,102031.84,-3,,73.84,0,0,,,,,,,,464,,,,10,METAR KMSO 030150Z AUTO 00000KT 10SM OVC046 M03/M07 A3013,,,,1402.08,,,,,,N,,,overcast,,,,-7.07,90769.66,102534.37
KMSO,2019-01-03T01:53:00Z,102031.84,-3.3,-6.7,77.28,0,0,,102440,,,,,,464,,,,10,METAR KMSO 030153Z 00000KT 10SM OVC046 M03/M07 A3013 RMK AO2 SLP244  T10331067,,,,1402.08,,,,,,N,,,overcast,,,,-6.76,90769.66,102548.09
KMSO,2019-01-03T01:55:00Z,102031.84,-3,,73.84,0,0,,,,,,,,464,,,,10,METAR KMSO 030155Z AUTO 00000KT 10SM OVC046 M03/M07 A3013,,,,1402.08,,,,,,N,,,overcast,,,,-7.07,90769.66,102534.37
KMSO,2019-01-03T02:00:00Z,102031.84,-3,,73.84,1.54,360,,,,,,,,474,,,,10,METAR KMSO 030200Z AUTO 36003KT 10SM OVC047 M03/M07 A3013,,,,1432.56,,,,,-5.25,N,,,overcast,,,,-7.07,90769.66,102534.37
KMSO,2019-01-03T02:05:00Z,101997.98,-3,,73.84,0,0,,,,,,,,474,,,,10,METAR KMSO 030205Z AUTO 00000KT 10SM OVC047 M03/M07 A3012,,,,1432.56,,,,,,N,,,overcast,,,,-7.07,90739.54,102500.34
KMSO,2019-01-03T02:10:00Z,101997.98,-3,,73.84,1.54,330,,,,,,,,474,,,,10,METAR KMSO 030210Z AUTO 33003KT 10SM OVC047 M03/M07 A3012,,,,1432.56,,,,,-5.25,NNW,,,overcast,,,,-7.07,90739.54,102500.34
KMSO,2019-01-03T02:15:00Z,101997.98,-3,,73.84,0,0,,,,,,,,473,904,,,10,METAR KMSO 030215Z AUTO 00000KT 10SM BKN047 OVC090 M03/M07 A3012,,,,1432.56,,,,,,N,,,overcast,,,,-7.07,90739.54,102500.34
