Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,sea_level_pressure_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,pressure_tendency_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,peak_wind_speed_set_1,ceiling_set_1,pressure_change_code_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,weather_condition_set_1d,weather_summary_set_1d,cloud_layer_1_set_1d,cloud_layer_2_set_1d,cloud_layer_3_set_1d,dew_point_temperature_set_1d,pressure_set_1d,sea_level_pressure_set_1d
KMSO,2020-01-11T10:45:00Z,100643.42,-3,,92.79,1.54,250,,,,,,,,454,,,,10,METAR KMSO 111045Z AUTO 25003KT 10SM OVC045 M03/M04 A2972,,,,1371.6,,,,,-5.25,WSW,,,overcast,,,,-4.02,89534.49,101139.04
KMSO,2020-01-11T10:50:00Z,100643.42,-3,,92.79,1.54,230,,,,,,,,454,,,,10,METAR KMSO 111050Z AUTO 23003KT 10SM OVC045 M03/M04 A2972,,,,1371.6,,,,,-5.25,SW,,,overcast,,,,-4.02,89534.49,101139.04
KMSO,2020-01-11T10:53:00Z,100609.56,-3.3,-4.4,92.07,1.54,220,,100940,,,,,,454,,,,10,METAR KMSO 111053Z AUTO 22003KT 10SM OVC045 M03/M04 A2971 RMK AO2 SLP094  T10331044,,,,1371.6,,,,,-5.59,SW,,,overcast,,,,-4.42,89504.37,101118.57
KMSO,2020-01-11T10:55:00Z,100609.56,-3,,92.79,1.54,210,,,,,,,,454,,,,10,METAR KMSO 111055Z AUTO 21003KT 10SM OVC045 M03/M04 A2971,,,,1371.6,,,,,-5.25,SSW,,,overcast,,,,-4.02,89504.37,101105.02
KMSO,2020-01-11T11:00:00Z,100609.56,-3,,92.79,0,0,,,,,,,,464,,,,10,METAR KMSO 111100Z AUTO 00000KT 10SM OVC046 M03/M04 A2971,,,,1402.08,,,,,,N,,,overcast,,,,-4.02,89504.37,101105.02
KMSO,2020-01-11T11:05:00Z,100609.56,-3,,92.79,0,0,,,,,,,,464,,,,10,METAR KMSO 111105Z AUTO 00000KT 10SM OVC046 M03/M04 A2971,,,,1402.08,,,,,,N,,,overcast,,,,-4.02,89504.37,101105.02
KMSO,2020-01-11T11:10:00Z,100609.56,-3,,92.79,0,0,,,,,,,,474,,,,10,METAR KMSO 111110Z AUTO 00000KT 10SM OVC047 M03/M04 A2971,,,,1432.56,,,,,,N,,,overcast,,,,-4.02,89504.37,101105.02
KMSO,2020-01-11T11:15:00Z,100609.56,-3,,92.79,0,0,,,,,,,,474,,,,10,METAR KMSO 111115Z AUTO 00000KT 10SM OVC047 M03/M04 A2971,,,,1432.56,,,,,,N,,,overcast,,,,-4.02,89504.37,101105.02
KMSO,2020-01-11T11:20:00Z,100609.56,-3,,92.79,1.54,300,,,,,,,,474,,,,10,METAR KMSO 111120Z AUTO 30003KT 10SM OVC047 M03/M04 A2971,,,,1432.56,,,,,-5.25,WNW,,,overcast,,,,-4.02,89504.37,101105.02
KMSO,2020-01-11T11:25:00Z,100575.69,-3,,92.79,0,0,,,,,,,,473,554,,,10,METAR KMSO 111125Z AUTO 00000KT 10SM BKN047 OVC055 M03/M04 A2970,,,,1432.56,,,,,,N,,,overcast,,,,-4.02,89474.24,101070.98
KMSO,2020-01-11T11:30:00Z,100575.69,-3,,92.79,0,0,,,,,,,,493,604,,,10,METAR KMSO 111130Z AUTO 00000KT 10SM BKN049 OVC060 M03/M04 A2970,,,,1493.52,,,,,,N,,,overcast,,,,-4.02,89474.24,101070.98
KMSO,2020-01-11T11:35:00Z,100575.69,-3,,92.79,1.54,180,,,,,,,,472,554,,,10,METAR KMSO 111135Z AUTO 18003KT 10SM SCT047 OVC055 M03/M04 A2970,,,,1676.4,,,,,-5.25,S,,,overcast,,,,-4.02,89474.24,101070.98
KMSO,2020-01-11T11:40:00Z,100575.69,-3,,86.04,3.6,160,,,,,,,,476,604,,,10,METAR KMSO 111140Z AUTO 16007KT 10SM FEW047 OVC060 M03/M05 A2970,,,,1828.8,,,,,-7.65,SSE,,,overcast,,,,-5.04,89474.24,101071
KMSO,2020-01-11T11:45:00Z,100575.69,-3,,79.74,4.63,140,,,,,,,,476,554,,,10,METAR KMSO 111145Z AUTO 14009KT 10SM FEW047 OVC055 M03/M06 A2970,,,,1676.4,,,,,-8.42,SE,,,overcast,,,,-6.05,89474.24,101071.03
KMSO,2020-01-11T11:50:00Z,100575.69,-3,,79.74,5.14,140,,,,,,,,453,554,,,10,METAR KMSO 111150Z AUTO 14010KT 10SM BKN045 OVC055 M03/M06 A2970,,,,1371.6,,,,,-8.76,SE,,,overcast,,,,-6.05,89474.24,101071.03
KMSO,2020-01-11T11:53:00Z,100575.69,-2.8,-5.6,80.99,5.66,140,,100880,,,8002,,,433,554,,1.524,10,METAR KMSO 111153Z AUTO 14011KT 10SM BKN043 OVC055 M03/M06 A2970 RMK AO2 SLP088 70006 T10281056 11006 21033 58002,-0.6,-3.3,,1310.64,,,,,-8.81,SE,,,overcast,,,,-5.65,89474.24,101062.01
KMSO,2020-01-11T11:55:00Z,100575.69,-3,,79.74,5.66,130,,,,,,,,413,604,,,10,METAR KMSO 111155Z AUTO 13011KT 10SM BKN041 OVC060 M03/M06 A2970,,,,1249.68,,,,,-9.07,SE,,,overcast,,,,-6.05,89474.24,101071.03
KMSO,2020-01-11T12:00:00Z,100575.69,-3,,79.74,5.66,130,,,,,,,,393,604,,,10,METAR KMSO 111200Z AUTO 13011KT 10SM BKN039 OVC060 M03/M06 A2970,,,,1188.72,,,,,-9.07,SE,,,overcast,,,,-6.05,89474.24,101071.03
KMSO,2020-01-11T12:05:00Z,100575.69,-3,,79.74,3.6,140,,,,,,,,394,,,,10,METAR KMSO 111205Z AUTO 14007KT 10SM OVC039 M03/M06 A2970,,,,1188.72,,,,,-7.65,SE,,,overcast,,,,-6.05,89474.24,101071.03
KMSO,2020-01-11T12:10:00Z,100575.69,-3,,79.74,3.6,110,,,,,,,,374,,,,10,METAR KMSO 111210Z AUTO 11007KT 10SM OVC037 M03/M06 A2970,,,,1127.76,,,,,-7.65,ESE,,,overcast,,,,-6.05,89474.24,101071.03
KMSO,2020-01-11T12:15:00Z,100575.69,-3,,79.74,3.09,110,,,,,,,,334,,,,10,METAR KMSO 111215Z AUTO 11006KT 10SM OVC033 M03/M06 A2970,,,,1005.84,,,,,-7.19,ESE,,,overcast,,,,-6.05,89474.24,101071.03
KMSO,2020-01-11T12:17:00Z,100575.69,-2.8,-6.1,77.96,2.57,110,,,,,,,,334,,,,10,KMSO 111217Z AUTO 11005KT 10SM OVC033 M03/M06 A2970 RMK AO2  T10281061,,,,1005.84,,,,,-6.42,ESE,,,overcast,,,,-6.15,89474.24,101062.02
KMSO,2020-01-11T12:20:00Z,100575.69,-2,,74.03,2.57,100,,,,,,,,334,,,,10,METAR KMSO 111220Z AUTO 10005KT 10SM OVC033 M02/M06 A2970,,,,1005.84,,,,,-5.47,E,,,overcast,,,,-6.07,89474.24,101026.13
KMSO,2020-01-11T12:25:00Z,100575.69,-2,,74.03,1.54,70,,,,,,,,334,,,,10,METAR KMSO 111225Z AUTO 07003KT 10SM OVC033 M02/M06 A2970,,,,1005.84,,,,,-4.1,ENE,,,overcast,,,,-6.07,89474.24,101026.13
KMSO,2020-01-11T12:30:00Z,100575.69,-2,,74.03,1.54,90,,,,,,,,354,,,,9,METAR KMSO 111230Z AUTO 09003KT 9SM OVC035 M02/M06 A2970,,,,1066.8,,,,,-4.1,E,,,overcast,,,,-6.07,89474.24,101026.13
KMSO,2020-01-11T12:35:00Z,100541.83,-2,,74.03,2.06,100,,,,,,,,394,,,,9,METAR KMSO 111235Z AUTO 10004KT 9SM OVC039 M02/M06 A2969,,,,1188.72,,,,,-4.86,E,,,overcast,,,,-6.07,89444.12,100992.12
KMSO,2020-01-11T12:40:00Z,100541.83,-2,,74.03,0,0,,,,,,,,434,,,,10,METAR KMSO 111240Z AUTO 00000KT 10SM OVC043 M02/M06 A2969,,,,1310.64,,,,,,N,,,overcast,,,,-6.07,89444.12,100992.12
KMSO,2020-01-11T12:45:00Z,100541.83,-2,,74.03,1.54,160,,,,,,,,474,,,,10,METAR KMSO 111245Z AUTO 16003KT 10SM OVC047 M02/M06 A2969,,,,1432.56,,,,,-4.1,SSE,,,overcast,,,,-6.07,89444.12,100992.12
KMSO,2020-01-11T12:50:00Z,100541.83,-2,,74.03,2.06,150,,,,,,,,474,,,,10,METAR KMSO 111250Z AUTO 15004KT 10SM OVC047 M02/M06 A2969,,,,1432.56,,,,,-4.86,SSE,,,overcast,,,,-6.07,89444.12,100992.12
KMSO,2020-01-11T12:53:00Z,100541.83,-2.2,-5.6,77.47,2.57,150,,100840,,,,,,474,,,,10,METAR KMSO 111253Z 15005KT 10SM OVC047 M02/M06 A2969 RMK AO2 SLP084  T10221056,,,,1432.56,,,,,-5.71,SSE,,,overcast,,,,-5.66,89444.12,101001.06
KMSO,2020-01-11T12:55:00Z,100541.83,-3,,79.74,2.06,180,,,,,,,,494,,,,10,METAR KMSO 111255Z AUTO 18004KT 10SM OVC049 M03/M06 A2969,,,,1493.52,,,,,-6.03,S,,,overcast,,,,-6.05,89444.12,101037
KMSO,2020-01-11T13:00:00Z,100541.83,-3,,79.74,2.57,200,,,,854,,,,426,493,,,10,METAR KMSO 111300Z AUTO 20005KT 10SM FEW042 BKN049 OVC085 M03/M06 A2969,,,,1493.52,,,,,-6.65,SSW,,,overcast,,,,-6.05,89444.12,101037
KMSO,2020-01-11T13:05:00Z,100541.83,-3,,79.74,2.06,170,,,,,,,,463,854,,,10,METAR KMSO 111305Z AUTO 17004KT 10SM BKN046 OVC085 M03/M06 A2969,,,,1402.08,,,,,-6.03,S,,,overcast,,,,-6.05,89444.12,101037
KMSO,2020-01-11T13:10:00Z,100541.83,-3,,79.74,0,0,,,,,,,,463,854,,,10,METAR KMSO 111310Z AUTO 00000KT 10SM BKN046 OVC085 M03/M06 A2969,,,,1402.08,,,,,,N,,,overcast,,,,-6.05,89444.12,101037
KMSO,2020-01-11T13:15:00Z,100541.83,-3,,79.74,0,0,,,,904,,,,463,603,,,10,METAR KMSO 111315Z AUTO 00000KT 10SM BKN046 BKN060 OVC090 M03/M06 A2969,,,,1402.08,,,,,,N,,,overcast,,,,-6.05,89444.12,101037
KMSO,2020-01-11T13:20:00Z,100541.83,-3,,79.74,2.06,280,,,,854,,,,442,603,,,10,METAR KMSO 111320Z AUTO 28004KT 10SM SCT044 BKN060 OVC085 M03/M06 A2969,,,,1828.8,,,,,-6.03,W,,,overcast,,,,-6.05,89444.12,101037
KMSO,2020-01-11T13:25:00Z,100575.69,-3,,79.74,1.54,240,,,,854,,,,422,603,,,10,METAR KMSO 111325Z AUTO 24003KT 10SM SCT042 BKN060 OVC085 M03/M06 A2970,,,,1828.8,,,,,-5.25,WSW,,,overcast,,,,-6.05,89474.24,101071.03
KMSO,2020-01-11T13:30:00Z,100541.83,-3,,79.74,0,0,,,,854,,,,496,603,,,10,METAR KMSO 111330Z AUTO 00000KT 10SM FEW049 BKN060 OVC085 M03/M06 A2969,,,,1828.8,,,,,,N,,,overcast,,,,-6.05,89444.12,101037
KMSO,2020-01-11T13:35:00Z,100541.83,-3,,79.74,0,0,,,,,,,,553,854,,,10,METAR KMSO 111335Z AUTO 00000KT 10SM BKN055 OVC085 M03/M06 A2969,,,,1676.4,,,,,,N,,,overcast,,,,-6.05,89444.12,101037
KMSO,2020-01-11T13:40:00Z,100541.83,-3,,79.74,0,0,,,,,,,,554,,,,10,METAR KMSO 111340Z AUTO 00000KT 10SM OVC055 M03/M06 A2969,,,,1676.4,,,,,,N,,,overcast,,,,-6.05,89444.12,101037
KMSO,2020-01-11T13:45:00Z,100541.83,-3,,79.74,0,0,,,,,,,,554,,,,10,METAR KMSO 111345Z AUTO 00000KT 10SM OVC055 M03/M06 A2969,,,,1676.4,,,,,,N,,,overcast,,,,-6.05,89444.12,101037
KMSO,2020-01-11T13:50:00Z,100541.83,-3,,79.74,0,0,,,,,,,,554,,,,10,METAR KMSO 111350Z AUTO 00000KT 10SM OVC055 M03/M06 A2969,,,,1676.4,,,,,,N,,,overcast,,,,-6.05,89444.12,101037
KMSO,2020-01-11T13:53:00Z,100507.97,-3.3,-5.6,84.07,0,0,,100840,,,,,,554,,,,10,METAR KMSO 111353Z 00000KT 10SM OVC055 M03/M06 A2968 RMK AO2 SLP084  T10331056,,,,1676.4,,,,,,N,,,overcast,,,,-5.64,89413.99,101016.49
KMSO,2020-01-11T13:55:00Z,100541.83,-3,,79.74,0,0,,,,,,,,554,,,,10,METAR KMSO 111355Z AUTO 00000KT 10SM OVC055 M03/M06 A2969,,,,1676.4,,,,,,N,,,overcast,,,,-6.05,89444.12,101037
KMSO,2020-01-11T14:00:00Z,100507.97,-3,,79.74,0,0,,,,,,,,504,,,,10,METAR KMSO 111400Z AUTO 00000KT 10SM OVC050 M03/M06 A2968,,,,1524,,,,,,N,,,overcast,,,,-6.05,89413.99,101002.97
KMSO,2020-01-11T14:05:00Z,100541.83,-4,,85.93,0,0,,,,,,,,503,604,,,10,METAR KMSO 111405Z AUTO 00000KT 10SM BKN050 OVC060 M04/M06 A2969,,,,1524,,,,,,N,,,overcast,,,,-6.04,89444.12,101082.23
KMSO,2020-01-11T14:10:00Z,100541.83,-4,,85.93,0,0,,,,,,,,436,553,,,10,METAR KMSO 111410Z AUTO 00000KT 10SM FEW043 BKN055 M04/M06 A2969,,,,1676.4,,,,,,N,,,broken,,,,-6.04,89444.12,101082.23
KMSO,2020-01-11T14:15:00Z,100541.83,-4,,85.93,1.54,310,,,,753,,,,436,553,,,10,METAR KMSO 111415Z AUTO 31003KT 10SM FEW043 BKN055 BKN075 M04/M06 A2969,,,,1676.4,,,,,-6.39,NW,,,broken,,,,-6.04,89444.12,101082.23
KMSO,2020-01-11T14:20:00Z,100541.83,-4,,85.93,0,0,,,,753,,,,436,503,,,10,METAR KMSO 111420Z AUTO 00000KT 10SM FEW043 BKN050 BKN075 M04/M06 A2969,,,,1524,,,,,,N,,,broken,,,,-6.04,89444.12,101082.23
KMSO,2020-01-11T14:25:00Z,100541.83,-4,,85.93,1.54,340,,,,753,,,,436,503,,,10,METAR KMSO 111425Z AUTO 34003KT 10SM FEW043 BKN050 BKN075 M04/M06 A2969,,,,1524,,,,,-6.39,NNW,,,broken,,,,-6.04,89444.12,101082.23
KMSO,2020-01-11T14:30:00Z,100507.97,-4,,85.93,1.54,360,,,,753,,,,436,502,,,10,METAR KMSO 111430Z AUTO 36003KT 10SM FEW043 SCT050 BKN075 M04/M06 A2968,,,,2286,,,,,-6.39,N,,,broken,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T14:35:00Z,100507.97,-4,,85.93,0,0,,,,903,,,,502,752,,,10,METAR KMSO 111435Z AUTO 00000KT 10SM SCT050 SCT075 BKN090 M04/M06 A2968,,,,2743.2,,,,,,N,,,broken,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T14:40:00Z,100507.97,-3,,79.74,2.06,50,,,,,,,,462,753,,,10,METAR KMSO 111440Z AUTO 05004KT 10SM SCT046 BKN075 M03/M06 A2968,,,,2286,,,,,-6.03,NE,,,broken,,,,-6.05,89413.99,101002.97
KMSO,2020-01-11T14:45:00Z,100507.97,-4,,85.93,0,0,,,,853,,,,442,653,,,10,METAR KMSO 111445Z AUTO 00000KT 10SM SCT044 BKN065 BKN085 M04/M06 A2968,,,,1981.2,,,,,,N,,,broken,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T14:50:00Z,100507.97,-4,,85.93,0,0,,,,853,,,,442,603,,,10,METAR KMSO 111450Z AUTO 00000KT 10SM SCT044 BKN060 BKN085 M04/M06 A2968,,,,1828.8,,,,,,N,,,broken,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T14:53:00Z,100507.97,-3.9,-5.6,87.93,2.06,70,,100840,,603,6008,,,446,502,,,10,METAR KMSO 111453Z 07004KT 10SM FEW044 SCT050 BKN060 M04/M06 A2968 RMK AO2 SLP084 T10391056 56008,,,,1828.8,,,,,-7.08,ENE,,,broken,,,,-5.63,89413.99,101043.63
KMSO,2020-01-11T14:55:00Z,100507.97,-4,,85.93,1.54,80,,,,603,,,,426,502,,,10,METAR KMSO 111455Z AUTO 08003KT 10SM FEW042 SCT050 BKN060 M04/M06 A2968,,,,1828.8,,,,,-6.39,E,,,broken,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T15:00:00Z,100507.97,-4,,85.93,1.54,140,,,,804,,,,432,503,,,10,METAR KMSO 111500Z AUTO 14003KT 10SM SCT043 BKN050 OVC080 M04/M06 A2968,,,,1524,,,,,-6.39,SE,,,overcast,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T15:05:00Z,100507.97,-4,,85.93,1.54,160,,,,,,,,453,604,,,10,METAR KMSO 111505Z AUTO 16003KT 10SM BKN045 OVC060 M04/M06 A2968,,,,1371.6,,,,,-6.39,SSE,,,overcast,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T15:10:00Z,100507.97,-4,,85.93,2.06,140,,,,,,,,453,604,,,10,METAR KMSO 111510Z AUTO 14004KT 10SM BKN045 OVC060 M04/M06 A2968,,,,1371.6,,,,,-7.2,SE,,,overcast,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T15:15:00Z,100507.97,-4,,85.93,2.06,200,,,,,,,,453,603,,,10,METAR KMSO 111515Z AUTO 20004KT 10SM BKN045 BKN060 M04/M06 A2968,,,,1371.6,,,,,-7.2,SSW,,,broken,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T15:20:00Z,100507.97,-4,,85.93,2.06,170,,,,,,,,453,603,,,10,METAR KMSO 111520Z AUTO 17004KT 10SM BKN045 BKN060 M04/M06 A2968,,,,1371.6,,,,,-7.2,S,,,broken,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T15:25:00Z,100507.97,-4,,85.93,1.54,190,,,,703,,,,453,503,,,10,METAR KMSO 111525Z AUTO 19003KT 10SM BKN045 BKN050 BKN070 M04/M06 A2968,,,,1371.6,,,,,-6.39,S,,,broken,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T15:30:00Z,100507.97,-4,,85.93,2.06,180,,,,,,,,453,703,,,10,METAR KMSO 111530Z AUTO 18004KT 10SM BKN045 BKN070 M04/M06 A2968,,,,1371.6,,,,,-7.2,S,,,broken,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T15:35:00Z,100507.97,-4,,85.93,1.54,150,,,,,,,,452,654,,,10,METAR KMSO 111535Z AUTO 15003KT 10SM SCT045 OVC065 M04/M06 A2968,,,,1981.2,,,,,-6.39,SSE,,,overcast,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T15:40:00Z,100507.97,-4,,85.93,0,0,,,,,,,,473,653,,,10,METAR KMSO 111540Z AUTO 00000KT 10SM BKN047 BKN065 M04/M06 A2968,,,,1432.56,,,,,,N,,,broken,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T15:45:00Z,100507.97,-4,,85.93,0,0,,,,,,,,472,653,,,10,METAR KMSO 111545Z AUTO 00000KT 10SM SCT047 BKN065 M04/M06 A2968,,,,1981.2,,,,,,N,,,broken,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T15:50:00Z,100507.97,-4,,85.93,0,0,,,,,,,,476,653,,,10,METAR KMSO 111550Z AUTO 00000KT 10SM FEW047 BKN065 M04/M06 A2968,,,,1981.2,,,,,,N,,,broken,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T15:53:00Z,100507.97,-3.9,-6.1,84.64,1.54,60,,100840,,,,,,506,653,,,10,METAR KMSO 111553Z 06003KT 10SM FEW050 BKN065 M04/M06 A2968 RMK AO2  SLP084 T10391061,,,,1981.2,,,,,-6.27,ENE,,,broken,,,,-6.14,89413.99,101043.64
KMSO,2020-01-11T15:55:00Z,100507.97,-4,,85.93,1.54,80,,,,,,,,506,652,,,10,METAR KMSO 111555Z AUTO 08003KT 10SM FEW050 SCT065 M04/M06 A2968,,,,,,,,,-6.39,E,,,scattered,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T16:00:00Z,100507.97,-4,,85.93,0,0,,,,,,,,506,652,,,10,METAR KMSO 111600Z AUTO 00000KT 10SM FEW050 SCT065 M04/M06 A2968,,,,,,,,,,N,,,scattered,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T16:05:00Z,100507.97,-4,,85.93,1.54,90,,,,,,,,506,606,,,10,METAR KMSO 111605Z AUTO 09003KT 10SM FEW050 FEW060 M04/M06 A2968,,,,,,,,,-6.39,E,,,thin scattered,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T16:10:00Z,100507.97,-4,,85.93,1.54,100,,,,,,,,806,,,,10,METAR KMSO 111610Z AUTO 10003KT 10SM FEW080 M04/M06 A2968,,,,,,,,,-6.39,E,,,thin scattered,,,,-6.04,89413.99,101048.18
KMSO,2020-01-11T16:15:00Z,100507.97,-3,,79.74,1.54,100,,,,,,,,756,,,,10,METAR KMSO 111615Z AUTO 10003KT 10SM FEW075 M03/M06 A2968,,,,,,,,,-5.25,E,,,thin scattered,,,,-6.05,89413.99,101002.97
KMSO,2020-01-11T16:20:00Z,100541.83,-3,,79.74,2.57,110,,,,,,,,756,,,,10,METAR KMSO 111620Z AUTO 11005KT 10SM FEW075 M03/M06 A2969,,,,,,,,,-6.65,ESE,,,thin scattered,,,,-6.05,89444.12,101037
KMSO,2020-01-11T16:25:00Z,100541.83,-3,,79.74,2.57,110,,,,,,,,756,,,,10,METAR KMSO 111625Z AUTO 11005KT 10SM FEW075 M03/M06 A2969,,,,,,,,,-6.65,ESE,,,thin scattered,,,,-6.05,89444.12,101037
KMSO,2020-01-11T16:30:00Z,100541.83,-3,,79.74,3.6,100,,,,,,,,756,,,,10,METAR KMSO 111630Z AUTO 10007KT 10SM FEW075 M03/M06 A2969,,,,,,,,,-7.65,E,,,thin scattered,,,,-6.05,89444.12,101037
KMSO,2020-01-11T16:35:00Z,100541.83,-2,,74.03,3.6,110,,,,,,,,756,,,,10,METAR KMSO 111635Z AUTO 11007KT 10SM FEW075 M02/M06 A2969,,,,,,,,,-6.43,ESE,,,thin scattered,,,,-6.07,89444.12,100992.12
KMSO,2020-01-11T16:40:00Z,100541.83,-2,,74.03,3.6,110,,,,,,,,606,756,,,10,METAR KMSO 111640Z AUTO 11007KT 10SM FEW060 FEW075 M02/M06 A2969,,,,,,,,,-6.43,ESE,,,thin scattered,,,,-6.07,89444.12,100992.12
KMSO,2020-01-11T16:45:00Z,100541.83,-2,,74.03,3.09,120,,,,,,,,606,,,,10,METAR KMSO 111645Z AUTO 12006KT 10SM FEW060 M02/M06 A2969,,,,,,,,,-5.99,ESE,,,thin scattered,,,,-6.07,89444.12,100992.12
KMSO,2020-01-11T16:53:00Z,100541.83,-1.7,-5.6,74.66,3.09,100,,100840,,,,,,482,,,,10,KMSO 111653Z 10006KT 10SM SCT048 M02/M06 A2969 RMK AO2 SLP084  T10171056,,,,,,,,,-5.63,E,,,scattered,,,,-5.66,89444.12,100978.72
KMSO,2020-01-11T16:55:00Z,100541.83,-2,,79.89,2.06,100,,,,,,,,482,,,,10,METAR KMSO 111655Z AUTO 10004KT 10SM SCT048 M02/M05 A2969,,,,,,,,,-4.86,E,,,scattered,,,,-5.05,89444.12,100992.1
KMSO,2020-01-11T17:00:00Z,100541.83,-1,,74.22,2.06,130,,,,703,,,,483,553,,,10,METAR KMSO 111700Z AUTO 13004KT 10SM BKN048 BKN055 BKN070 M01/M05 A2969,,,,1463.04,,,,,-3.7,SE,,,broken,,,,-5.06,89444.12,100947.57
KMSO,2020-01-11T17:05:00Z,100541.83,-2,,79.89,2.06,140,,,,803,,,,482,603,,,10,METAR KMSO 111705Z AUTO 14004KT 10SM SCT048 BKN060 BKN080 M02/M05 A2969,,,,1828.8,,,,,-4.86,SE,,,broken,,,,-5.05,89444.12,100992.1
KMSO,2020-01-11T17:10:00Z,100541.83,-2,,79.89,2.06,140,,,,804,,,,482,652,,,10,METAR KMSO 111710Z AUTO 14004KT 10SM SCT048 SCT065 OVC080 M02/M05 A2969,,,,2438.4,,,,,-4.86,SE,,,overcast,,,,-5.05,89444.12,100992.1
KMSO,2020-01-11T17:15:00Z,100541.83,-1,,74.22,2.57,120,,,,804,,,,482,652,,,10,METAR KMSO 111715Z AUTO 12005KT 10SM SCT048 SCT065 OVC080 M01/M05 A2969,,,,2438.4,,,,,-4.28,ESE,,,overcast,,,,-5.06,89444.12,100947.57
KMSO,2020-01-11T17:20:00Z,100541.83,-1,,80.04,3.6,120,,,,854,,,,486,753,,,10,METAR KMSO 111720Z AUTO 12007KT 10SM FEW048 BKN075 OVC085 M01/M04 A2969,,,,2286,,,,,-5.21,ESE,,,overcast,,,,-4.05,89444.12,100947.55
KMSO,2020-01-11T17:25:00Z,100541.83,-1,,74.22,4.12,120,,,,904,,,,506,702,,,10,METAR KMSO 111725Z AUTO 12008KT 10SM FEW050 SCT070 OVC090 M01/M05 A2969,,,,2743.2,,,,,-5.6,ESE,,,overcast,,,,-5.06,89444.12,100947.57
KMSO,2020-01-11T17:30:00Z,100541.83,-1,,74.22,4.12,120,,,,,,,,752,904,,,10,METAR KMSO 111730Z AUTO 12008KT 10SM SCT075 OVC090 M01/M05 A2969,,,,2743.2,,,,,-5.6,ESE,,,overcast,,,,-5.06,89444.12,100947.57
KMSO,2020-01-11T17:35:00Z,100541.83,-1,,74.22,4.12,120,,,,,,,,656,904,,,10,METAR KMSO 111735Z AUTO 12008KT 10SM FEW065 OVC090 M01/M05 A2969,,,,2743.2,,,,,-5.6,ESE,,,overcast,,,,-5.06,89444.12,100947.57
KMSO,2020-01-11T17:40:00Z,100541.83,-1,,74.22,4.12,110,,,,,,,,656,904,,,10,METAR KMSO 111740Z AUTO 11008KT 10SM FEW065 OVC090 M01/M05 A2969,,,,2743.2,,,,,-5.6,ESE,,,overcast,,,,-5.06,89444.12,100947.57
KMSO,2020-01-11T17:45:00Z,100541.83,-1,,74.22,3.6,110,,,,,,,,656,904,,,10,METAR KMSO 111745Z AUTO 11007KT 10SM FEW065 OVC090 M01/M05 A2969,,,,2743.2,,,,,-5.21,ESE,,,overcast,,,,-5.06,89444.12,100947.57
KMSO,2020-01-11T17:50:00Z,100575.69,0,,69,3.6,110,,,,,,,,904,,,,10,METAR KMSO 111750Z AUTO 11007KT 10SM OVC090 00/M05 A2970,,,,2743.2,,,,,-3.99,ESE,,,overcast,,,,-5.08,89474.24,100937.36
KMSO,2020-01-11T17:53:00Z,100541.83,0,-4.4,72.2,4.12,120,,100820,,,3005,,,904,,,,10,METAR KMSO 111753Z 12008KT 10SM OVC090 00/M04 A2969 RMK AO2 SLP082  T00001044 10000 21044 53005,0,-4.4,,2743.2,,,,,-4.37,ESE,,,overcast,,,,-4.47,89444.12,100903.37
KMSO,2020-01-11T17:55:00Z,100541.83,0,,74.41,4.12,110,,,,,,,,506,904,,,10,METAR KMSO 111755Z AUTO 11008KT 10SM FEW050 OVC090 00/M04 A2969,,,,2743.2,,,,,-4.37,ESE,,,overcast,,,,-4.06,89444.12,100903.36
