"Time","Methanol (ppt)","Propyne (ppt)","Acetonitrile (ppt)","Acetaldehyde (ppt)","Formic Acid (ppt)","Butenes (ppt)","Acetone (ppt)","Acetic Acid (ppt)","Furan (ppt)","Isoprene (ppt)","MACR/MVK (ppt)","MEK (ppt)","Benzene (ppt)","Methylfurans (ppt)","Toluene (ppt)","Furaldehydes (ppt)","C8 Aromatics (ppt)","Methylfurfurals (ppt)","C9 Aromatics (ppt)","C10 Aromatics (ppt)","Monoterpenes (ppt)","m39_m21","Ethanol (ppt)","Maleic Anhydride (ppt)","D5 siloxane (ppt)","Formaldehyde (ppt)","CO (ppb)","ozone","pm25"
2020-01-21 21:00:00,8397.90692581062,1097.95787129812,133.271033380584,1239.51200526048,236.015179981848,1019.21515462234,1363.5802323782,285.265650347428,34.6017837173972,185.239757016941,51.1508774043174,119.582774092636,450.209131309422,39.4783487482213,607.696782126079,28.2842936915077,581.720619208649,9.33832019194566,300.783649214148,125.689116837612,268.946452992708,1.08739915291033,4254.71540677416,6.71343984502279,36.5755348166772,2297.32905060359,NA,"0.005","11.4"
2020-01-21 22:00:00,12583.3643335267,1493.58662458314,144.956348130428,1045.63091249839,241.121553683468,1310.4749656229,1500.47082296375,316.018565985526,28.3555934762624,236.886662807426,52.2327710734107,132.648872420201,550.245726353129,32.1528949291057,844.268144380773,23.5457309016015,808.774465236217,7.96808140104565,416.266771051159,167.550246333827,357.762717410447,1.07111020993935,6191.9080630668,6.36328147840353,43.545804556811,2183.34015636318,NA,"0.004","10.2"
2020-01-21 23:00:00,4851.78178145949,527.757119129206,101.821894280294,1173.72196005163,199.941673801942,418.046452429424,916.831774554425,188.365800594245,16.8937659671603,86.630560165781,22.5110742255041,76.2686077299783,224.85626187242,15.6337831871028,270.589311631721,11.9702065422417,238.845529317561,3.34132615240084,116.092018180194,49.7972383242444,135.515412249476,1.00653957970501,2183.66625286353,4.39875434856772,22.60870921427,2116.4276351144,NA,"0.017","8"
2020-01-22 00:00:00,4219.86940455862,582.599174979924,99.9792668996448,870.818166561045,214.820027317158,573.502725770699,744.424362238824,172.946458770632,11.1447490268014,84.1894371595147,21.9378463328387,74.0139990001928,215.413093055441,9.68998856227035,238.105799183853,9.65634239951383,210.443942223889,2.69462665539907,103.464670603207,45.249943784946,138.601747553798,0.962895562077938,2364.70986898348,4.90862364825108,24.6640251486505,1569.52610553259,NA,"0.04","5.1"
2020-01-22 01:00:00,2889.27648338019,425.431683529235,70.922989772125,424.609951880485,154.217184881244,352.111351772356,646.517924585421,124.677887584202,9.90513019146596,67.8436570457233,21.0886071428173,65.1422820634058,181.27182149891,9.35028274131827,197.371144712566,7.78160618966686,160.781422466173,2.45817943630959,75.8237691996209,37.3202056815586,166.505721160499,1.01517404346622,1710.4000796885,4.81277044542412,15.0485967494844,961.926084428587,NA,"0.038","2.4"
2020-01-22 02:00:00,2176.00067381136,309.166210365834,71.3565514497945,362.191628283173,84.5609873474901,230.028624339746,542.172359582489,115.375619532577,6.22590015374729,49.172992060953,14.5027448197889,52.1073084239066,142.313601667476,5.40592376596648,134.361117865322,4.60500732880751,98.8848971159926,2.57574462289519,43.134371847582,22.2385322919432,130.679589444901,1.00681161322267,1385.63678482195,4.99644181414798,11.8987581671688,750.712635574805,NA,"0.035","4.9"
2020-01-22 03:00:00,1875.7289535814,280.053614322651,80.35937825168,410.382514161885,84.0287517109347,216.702516364263,524.862744745792,116.112388731787,5.26952592949889,50.7001764052154,15.5446701671454,51.1571760248924,135.561894676111,5.64605984720532,110.911040564208,4.83825954856187,78.7568246424807,2.11842165640359,36.0045548755494,19.5695720310172,119.949922691368,0.981492432089828,1553.04068135109,4.62138888416755,14.7782598842625,864.82255960824,NA,"0.035","5.8"
2020-01-22 04:00:00,1850.86122746277,230.492290297777,84.943349686131,489.361418322315,39.9519477178879,173.378532475525,516.457206469087,92.6005542438314,5.3565758328682,37.5897618519563,12.6715796114656,52.6972481503749,124.730984105161,4.60835552362681,93.910820821689,5.59401385881211,71.1829515119901,2.00925590785963,28.1414940644071,13.3384519490632,63.5412858798136,0.952042665457393,1358.703139185,4.37211856453918,11.9494360686714,913.576354521404,NA,"0.038","4.1"
2020-01-22 05:00:00,2142.41908226831,264.353354169004,58.8200642118597,429.452477706647,58.0283231633028,203.296846323312,477.120074614624,81.957155829323,6.54169347413817,40.4455865166801,13.5200793649192,50.1164917923459,133.607847280671,5.21936192086565,112.290533134393,5.95496169646964,81.3865081355971,2.14654829107625,35.6679284095586,16.3990449850053,86.7033136122709,0.962397963440575,1233.63361107074,4.45114271324691,11.2700414702797,829.226820840134,NA,"0.04","3.2"
2020-01-22 06:00:00,4442.94279360293,327.073754644336,55.4109252122726,358.63840395787,54.7684385669081,246.42080610631,463.460528232655,81.0545969898174,7.95366235684577,51.0145927531641,19.2629829520314,52.7242896461765,150.244286514956,7.16072754087496,130.34758647266,7.06512534831388,96.7082205174514,2.97004343804052,44.1920169753696,20.3267581511888,90.6427452448385,0.953561257483216,1269.83444289773,5.12418306522622,12.5103192865543,869.106611581756,NA,"0.039","1.2"
