"Date_Time","altimeter_set_1","air_temp_set_1","dew_point_temperature_set_1","relative_humidity_set_1","wind_speed_set_1","wind_direction_set_1","wind_gust_set_1","sea_level_pressure_set_1","weather_cond_code_set_1","cloud_layer_3_code_set_1","pressure_tendency_set_1","precip_accum_one_hour_set_1","precip_accum_three_hour_set_1","cloud_layer_1_code_set_1","cloud_layer_2_code_set_1","precip_accum_six_hour_set_1","precip_accum_24_hour_set_1","visibility_set_1","air_temp_high_6_hour_set_1","air_temp_low_6_hour_set_1","peak_wind_speed_set_1","ceiling_set_1","pressure_change_code_set_1","air_temp_high_24_hour_set_1","air_temp_low_24_hour_set_1","peak_wind_direction_set_1","wind_chill_set_1d","heat_index_set_1d","dew_point_temperature_set_1d","pressure_set_1d","temp_flag","wind_flag","spike_flag","dT_mt_over_valley","SBI_flag_1","SBI_flag_2","calm_flag","Event_ID_1","Event_ID_2","event_hours_1","Event_Start_1","Event_Stop_1","event_hours_2","Event_Start_2","Event_Stop_2","ozone","ws","wd","sig","tempamb","pm25"
2019-01-18 23:00:00,102167.3,-4,-5,86.04,0,0,NA,102470,NA,NA,NA,NA,NA,1,NA,NA,NA,10,NA,NA,NA,3657.6,NA,3.3,-5,NA,-6.39,NA,-5.04,90890.17,0,0,0,-1.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,203,58,-4,9
2019-01-19,102099.57,-3,-3.9,86.15,0,0,NA,102390,NA,NA,NA,NA,NA,1203,NA,NA,NA,10,NA,NA,NA,3505.2,NA,NA,NA,NA,-5.25,NA,-4.03,90829.91,0,0,0,-1.9,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,158,61,-3.9,10.5
2019-01-19 01:00:00,102031.84,-3,-5,86.04,0,0,NA,102300,NA,NA,8020,NA,NA,1102,1202.5,NA,NA,10,NA,NA,NA,3352.8,NA,NA,NA,NA,-5.25,NA,-5.04,90769.66,0,0,0,-1.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,177,67,-3.8,11
2019-01-19 02:00:00,101930.25,-3,-4.4,92.07,0,0,NA,102240,31,NA,NA,NA,NA,904,904,NA,NA,9,NA,NA,NA,2743.2,NA,NA,NA,NA,NA,NA,-5.02,90679.28,0,0,0,-1.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,209,50,-3.5,10.3
2019-01-19 03:00:00,101964.11,-4,-5,86.04,0,0,NA,102300,31,NA,NA,NA,NA,484,804,NA,NA,7,NA,NA,NA,1463.04,NA,NA,NA,NA,-6.795,NA,-5.04,90709.41,0,0,0,-0.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,209,56,-3.2,9
2019-01-19 04:00:00,101964.11,-2.8,-4.15,88.71,0,0,NA,102230,2500,NA,8002,0.025,NA,364,NA,0.025,NA,3,-2.2,-4.4,NA,1097.28,NA,NA,NA,NA,-5.25,NA,-4.02,90709.41,0,0,0,-2.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,213,53,-3,8.8
2019-01-19 05:00:00,101964.11,-3,-3.9,92.79,1.54,60,NA,102240,2500,NA,NA,0.025,NA,474,754,NA,NA,3,NA,NA,NA,1432.56,NA,NA,NA,NA,-5.25,NA,-4.02,90709.41,0,0,0,-1.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,215,54,-3,8.3
2019-01-19 06:00:00,101930.25,-2,-3.9,86.15,0,0,NA,102290,2500,754,NA,0.025,NA,474,578.5,NA,NA,5,NA,NA,NA,1432.56,NA,NA,NA,NA,-4.1,NA,-4.03,90679.28,0,0,0,-2.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,200,61,-2.7,6.9
2019-01-19 07:00:00,101930.25,-2,-3.3,92.85,1.54,40,NA,102190,31,NA,8006,NA,0.025,454,504,NA,NA,6,NA,NA,NA,1371.6,NA,NA,NA,NA,-4.1,NA,-3.02,90679.28,0,0,0,-1.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,171,78,-2.1,7.4
2019-01-19 08:00:00,101896.38,-2,-2.8,92.85,1.54,270,NA,102190,31,NA,NA,NA,NA,434,NA,NA,NA,5,NA,NA,NA,1310.64,NA,NA,NA,NA,-4.1,NA,-3.02,90649.15,0,0,0,-1.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,210,63,-1.3,5.5
2019-01-19 09:00:00,101862.52,-1,-2.2,92.91,0,0,NA,102220,31,NA,NA,NA,NA,424,NA,NA,NA,7,NA,NA,NA,1280.16,NA,NA,NA,NA,-2.96,NA,-2.02,90619.03,0,0,0,-1.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,177,64,-0.3,2.8
2019-01-19 10:00:00,101896.38,-1,-2.2,92.91,1.54,250,NA,102240,31,NA,3001,NA,NA,464,494,0.025,NA,5,0,-3.3,NA,1402.08,NA,NA,NA,NA,-3.7,NA,-2.02,90649.15,0,0,0,-1.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,199,73,1,5.2
2019-01-19 11:00:00,101930.25,1,-1.7,80.34,2.57,300,NA,102250,13,554,NA,0.025,NA,403,494,NA,NA,10,NA,NA,NA,1219.2,NA,NA,NA,NA,-2.38,NA,-2.05,90679.28,0,0,0,-2.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,221,36,0.5,6.7
2019-01-19 12:00:00,101896.38,1,-1.1,86.48,0,0,NA,102170,13,654,NA,0.025,NA,386,602,NA,NA,9,NA,NA,NA,1828.8,NA,NA,NA,NA,-0.68,NA,-1.03,90649.15,0,0,0,-2.3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,274,64,1.2,9.3
2019-01-19 13:00:00,101862.52,1.1,-0.6,86.48,0,0,NA,102170,13,654,8003,0.254,0.254,463,578.5,NA,NA,10,NA,NA,NA,1493.52,NA,NA,NA,NA,-0.68,NA,-1.03,90619.03,0,0,0,-1.6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,214,47,1.8,12.2
2019-01-19 14:00:00,101828.66,1,-1.1,86.48,2.57,130,NA,102120,13,804,NA,0.025,NA,506,578.5,NA,NA,8,NA,NA,NA,2590.8,NA,NA,NA,NA,-1.91,NA,-1.03,90588.91,0,0,0,-1.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,134,57,2.2,9.5
2019-01-19 15:00:00,101794.79,2,-0.6,80.49,1.54,70,NA,102080,NA,1203,NA,NA,NA,854,1153.5,NA,NA,9,NA,NA,NA,2743.2,NA,NA,NA,NA,0.47,NA,-1.05,90558.78,0,0,0,-3.3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,66,50,4.3,6.9
2019-01-19 16:00:00,101828.66,2,-1.1,80.49,2.06,270,NA,102180,31,1104,3002,NA,NA,904,1004,0.254,NA,7,2.8,-1.1,NA,2895.6,NA,NA,NA,NA,-0.72,NA,-1.05,90588.91,0,0,0,-3.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,51,78,4.3,4
2019-01-19 17:00:00,101828.66,2,-1.1,80.49,2.06,90,NA,102140,31,1104,NA,NA,NA,906,1003.5,NA,NA,9,NA,NA,NA,3352.8,NA,NA,NA,NA,-0.2,NA,-1.05,90588.91,0,0,0,-4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,191,66,4.2,2.3
2019-01-19 18:00:00,101896.38,1,-1.7,80.49,1.54,50,NA,102190,NA,NA,NA,NA,NA,506,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,-1.59,NA,-2.03,90649.15,0,0,0,-3.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,108,76,2.8,7.4
2019-01-19 19:00:00,101930.25,1,-1.7,80.34,1.54,190,NA,102280,31,NA,3007,NA,NA,553,603,NA,NA,9,NA,NA,NA,1524,NA,NA,NA,NA,-2.435,NA,-2.05,90679.28,0,0,0,-3.6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,105,78,1.8,7.6
2019-01-19 20:00:00,101930.25,1,-1.7,80.34,1.54,60,NA,102200,31,NA,NA,NA,NA,506,603,NA,NA,10,NA,NA,NA,1676.4,NA,NA,NA,NA,-0.68,NA,-2.05,90679.28,0,0,0,-4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,110,68,1.1,8.8
2019-01-19 21:00:00,101930.25,0,-1.7,88.3,1.54,20,NA,102230,31,NA,NA,NA,NA,553,604,NA,NA,6,NA,NA,NA,1676.4,NA,NA,NA,NA,-1.865,NA,-2.02,90679.28,0,0,0,-3.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,159,69,0.4,14.2
2019-01-19 22:00:00,101930.25,0,-2.2,86.37,0.77,10,NA,102270,31,NA,5001,NA,NA,602,603,NA,NA,8,2.8,-1.1,NA,1828.8,NA,NA,NA,NA,-2.445,NA,-2.03,90679.28,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,162,69,-0.2,11.7
2019-01-19 23:00:00,101964.11,-1,-1.7,92.91,1.54,290,NA,102250,31,NA,NA,NA,NA,453,604,NA,NA,6,NA,NA,NA,1371.6,NA,2.8,-4.4,NA,-3.23,NA,-2.02,90709.41,0,0,0,-2.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,161,69,-0.4,10
2019-01-20,101930.25,-0.6,-2.2,88.9,2.06,140,NA,102200,31,1054,NA,NA,NA,506,653,NA,NA,7,NA,NA,NA,1981.2,NA,NA,NA,NA,-3.33,NA,-2.03,90679.28,0,0,0,-2.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,169,61,-0.5,11.9
2019-01-20 01:00:00,101930.25,-1,-2.8,92.91,0,0,NA,102190,31,1003,8005,NA,NA,503,653,NA,NA,7,NA,NA,NA,1676.4,NA,NA,NA,NA,-3.7,NA,-2.02,90679.28,0,0,0,-2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,140,55,-0.8,22
2019-01-20 02:00:00,101896.38,-2,-3.3,92.85,1.54,270,NA,102150,30,NA,NA,NA,NA,277,604,NA,NA,0.25,NA,NA,NA,1828.8,NA,NA,NA,NA,-4.86,NA,-3.02,90649.15,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,194,63,-1,8.6
2019-01-20 03:00:00,101828.66,-2,-3.3,92.85,0,0,NA,102090,30,NA,NA,NA,NA,25,604,NA,NA,0.25,NA,NA,NA,60.96,NA,NA,NA,NA,-4.1,NA,-3.02,90588.91,0,0,0,-1.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,160,66,-1.4,11
2019-01-20 04:00:00,101794.79,-2.5,-3.05,92.79,0,0,NA,102020,30,NA,8016,NA,NA,23.5,NA,NA,0.254,0.5,0.6,-3.3,NA,60.96,NA,NA,NA,NA,-4.595,NA,-3.62,90558.78,0,0,0,-1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,208,66,-1.6,13.4
2019-01-20 05:00:00,101693.2,-3,-3.9,92.79,0,0,NA,101890,31,NA,NA,NA,NA,26,1102,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,-4.1,NA,-4.02,90468.4,0,0,0,-0.9,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,192,65,-1.9,11.7
2019-01-20 06:00:00,101557.75,-3,-3.9,92.79,0,0,NA,101840,31,NA,NA,NA,NA,36,1103,NA,NA,1.25,NA,NA,NA,3352.8,NA,NA,NA,NA,NA,NA,-3.92,90347.9,0,0,0,-1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,200,60,-2,9.8
2019-01-20 07:00:00,101490.02,-2.9,-4.2,92.79,1.54,115,NA,101740,31,NA,6017,NA,NA,29,1104,NA,NA,3,NA,NA,NA,3352.8,NA,NA,NA,NA,-5.25,NA,-4.02,90287.65,0,0,0,-1.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,176,60,-2.1,10.5
2019-01-20 08:00:00,101320.7,-3,-3.6,96.34,0,0,NA,101580,31,1004,NA,NA,NA,23,1004,NA,NA,1,NA,NA,NA,2286,NA,NA,NA,NA,-5.25,NA,-3.31,90137.02,0,0,0,-1.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,248,45,-2,12.4
2019-01-20 09:00:00,101252.97,-2,-3.3,92.91,1.8,90,NA,101490,2500,704,NA,0.025,NA,26,413,NA,NA,1.25,NA,NA,NA,1249.68,NA,NA,NA,NA,-4.34,NA,-3,90076.76,0,0,0,-1.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,75,76,-1.4,12.4
2019-01-20 10:00:00,101151.38,-0.6,-1.1,92.96,2.06,100,NA,101370,2500,NA,6019,0.254,NA,82,234,0.254,NA,1.25,0,-3.3,NA,426.72,NA,NA,NA,NA,-3.7,NA,-1.02,89986.38,0,0,0,-2.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,141,52,-0.7,12.7
2019-01-20 11:00:00,101015.92,-1,-2.2,92.91,2.06,260,NA,101230,2500,NA,NA,0.508,NA,43,224,NA,NA,0.75,NA,NA,NA,121.92,NA,NA,NA,NA,-3.08,NA,-2.02,89865.88,0,0,0,-2.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,234,51,-0.1,12.4
2019-01-20 12:00:00,100812.74,-1,-1.4,92.91,1.54,260,NA,101020,2420,NA,NA,0.508,NA,53,184,NA,NA,0.5,NA,NA,NA,152.4,NA,NA,NA,NA,-2.96,NA,-2.02,89685.12,0,0,0,-1.6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,226,43,-0.1,8.3
2019-01-20 13:00:00,100643.42,0,-0.6,92.96,0,0,NA,100820,740,NA,8048,0.508,1.778,54,74,NA,NA,0.5,NA,NA,NA,152.4,NA,NA,NA,NA,-1.82,NA,-1.02,89534.49,0,0,0,-2.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,183,44,0.3,5.4
2019-01-20 14:00:00,100474.1,0,-1.1,92.96,1.54,310,NA,100710,723,NA,NA,0.762,NA,62,144,NA,NA,0.5,NA,NA,NA,182.88,NA,NA,NA,NA,-1.82,NA,-1.02,89383.86,0,0,0,-2.3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,223,51,-0.2,5.7
2019-01-20 15:00:00,100406.37,0,-0.6,92.96,1.54,330,NA,100630,723,NA,NA,1.016,NA,63,104,NA,NA,0.5,NA,NA,NA,182.88,NA,NA,NA,NA,-1.82,NA,-1.02,89323.61,0,0,0,-1.6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,177,38,-0.4,6.2
2019-01-20 16:00:00,100338.65,0,-0.85,92.96,2.06,320,NA,100600,2500,NA,6020,0.889,NA,76,114,5.588,NA,1,0.6,-1.1,NA,365.76,NA,NA,NA,NA,-2.53,NA,-1.02,89263.36,0,0,0,-1.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,178,37,-0.4,5.7
2019-01-20 17:00:00,100338.65,0,-0.85,92.96,2.57,300,NA,100610,2500,NA,NA,0.508,NA,164,184,NA,NA,1.25,NA,NA,NA,518.16,NA,NA,NA,NA,-3.09,NA,-1.02,89263.36,0,0,0,-1.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,166,44,-0.5,5.5
2019-01-20 18:00:00,100372.51,0,-1.1,92.96,4.12,300,NA,100620,2500,NA,NA,0.254,NA,214,464,NA,NA,2.5,NA,NA,NA,640.08,NA,NA,NA,NA,-4.37,NA,-1.02,89293.49,0,0,0,-1.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,193,45,-0.6,7.1
2019-01-20 19:00:00,100338.65,0,-1.1,92.96,2.315,285,NA,100610,2500,904,6002,0.025,1.524,303,423,NA,NA,3.5,NA,NA,NA,1143,NA,NA,NA,NA,-2.81,NA,-1.02,89263.36,0,0,0,-1.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,153,37,-0.6,6.6
2019-01-20 20:00:00,100338.65,0,-1.1,92.96,0.77,50,NA,100590,31,504,NA,NA,NA,29,423,NA,NA,5,NA,NA,NA,121.92,NA,NA,NA,NA,-1.82,NA,-1.02,89263.36,0,0,0,-2.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,146,48,-0.6,4.5
2019-01-20 21:00:00,100338.65,0,-1.1,92.96,0,0,NA,100610,2500,494,NA,0.025,NA,374,504,NA,NA,3.5,NA,NA,NA,1158.24,NA,NA,NA,NA,-1.82,NA,-1.02,89263.36,0,0,0,-2.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,190,67,-0.7,4
2019-01-20 22:00:00,100406.37,0,-1.1,92.96,2.06,280,NA,100670,2500,424,3007,0.025,NA,36,347.5,1.524,NA,1.75,0,0,NA,1005.84,NA,NA,NA,NA,-3.09,NA,-1.02,89323.61,0,0,0,-3.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,217,53,-0.8,6.2
2019-01-20 23:00:00,100440.24,-0.6,-1.1,96.41,2.57,290,NA,100740,31,494,NA,0.025,NA,246,348,NA,NA,0.5,NA,NA,NA,1127.76,NA,0.6,-3.3,NA,-3.7,NA,-1.02,89353.74,0,0,0,-3.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,194,58,-0.7,10
2019-01-21,100474.1,-1,-1.1,100,2.06,280,NA,100760,31,414,NA,NA,NA,32,353.5,NA,NA,2.5,NA,NA,NA,883.92,NA,NA,NA,NA,-3.7,NA,-1,89383.86,0,0,0,-3.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,133,55,-0.7,9
2019-01-21 01:00:00,100541.83,-1,-1.1,100,2.06,20,NA,100800,31,504,2012,NA,0.025,24,203,NA,NA,1.5,NA,NA,NA,60.96,NA,NA,NA,NA,-3.99,NA,-1,89444.12,0,0,0,-4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,54,45,-0.4,4
2019-01-21 02:00:00,100575.69,0,-1.4,86.37,1.54,285,NA,100860,31,504,NA,NA,NA,473,754,NA,NA,10,NA,NA,NA,1524,NA,NA,NA,NA,-2.53,NA,-2.03,89474.24,0,0,0,-5.3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,90,55,-0.4,3
2019-01-21 03:00:00,100677.29,0,-2.2,86.37,4.12,330,NA,100940,NA,624,NA,NA,NA,374,484,NA,NA,10,NA,NA,NA,1127.76,NA,NA,NA,NA,-4.7,NA,-2.03,89564.62,0,0,0,-5.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,176,63,-0.7,3.3
2019-01-21 04:00:00,100745.01,0,-2.8,80.19,4.63,340,NA,101030,NA,654,3021,NA,NA,403,492.5,0.025,7.366,10,0.6,-0.6,NA,1219.2,NA,NA,NA,NA,-4.7,NA,-3.05,89624.87,0,0,0,-6.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,269,55,-0.7,2
2019-01-21 05:00:00,100846.6,0,-3.3,80.19,4.375,340,NA,101140,20,604,NA,0.025,NA,345,463,NA,NA,10,NA,NA,NA,1402.08,NA,NA,NA,NA,-4.535,NA,-3.05,89715.25,0,0,0,-6.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,195,40,-1.1,2
2019-01-21 06:00:00,100948.2,-1,-3.9,86.26,4.12,340,NA,101240,NA,NA,NA,0.025,NA,603,704,NA,NA,10,NA,NA,NA,1828.8,NA,NA,NA,NA,-5.6,NA,-3.03,89805.63,0,0,0,-6.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,124,46,-1.3,2.3
2019-01-21 07:00:00,101049.79,-1,-5,80.04,3.09,340,NA,101350,NA,754,1026,NA,0.025,483,604,NA,NA,10,NA,NA,NA,1493.52,NA,NA,NA,NA,-5.21,NA,-4.05,89896.01,0,0,0,-6.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,200,52,-1.6,2.8
2019-01-21 08:00:00,101117.52,-2,-5,79.89,2.57,350,NA,101450,NA,NA,NA,NA,NA,554,NA,NA,NA,10,NA,NA,NA,1676.4,NA,NA,NA,NA,-5.99,NA,-5.05,89956.26,0,0,0,-5.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,182,40,-2.4,2.8
2019-01-21 09:00:00,101219.11,-2,-3.9,86.15,1.54,230,NA,101550,NA,NA,NA,NA,NA,554,NA,NA,NA,10,NA,NA,NA,1676.4,NA,NA,NA,NA,-5.25,NA,-4.03,90046.64,0,0,0,-5.6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,200,64,-1.4,3
2019-01-21 10:00:00,101320.7,-1,-3.9,80.04,3.6,330,NA,101660,NA,NA,3029,NA,NA,654,NA,0.025,NA,10,0.6,-2.8,NA,1981.2,NA,NA,NA,NA,-4.37,NA,-4.05,90137.02,0,0,0,-5.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,219,64,-0.5,4.7
2019-01-21 11:00:00,101456.15,0,-4.4,74.41,4.12,340,NA,101760,NA,NA,NA,NA,NA,603,704,NA,NA,10,NA,NA,NA,1981.2,NA,NA,NA,NA,-3.99,NA,-4.06,90257.51,0,0,0,-6.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,131,65,1.1,4.5
2019-01-21 12:00:00,101523.88,0,-3.9,74.41,4.12,330,NA,101840,20,504,NA,0.025,NA,452,504,NA,NA,10,NA,NA,NA,1524,NA,NA,NA,NA,-3.99,NA,-4.06,90317.77,0,0,0,-6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,76,0.6,3.5
2019-01-21 13:00:00,101625.47,0,-3.9,74.41,3.6,340,NA,101930,20,474,1024,0.254,0.254,323,343,NA,NA,3,NA,NA,NA,975.36,NA,NA,NA,NA,-3.785,NA,-4.06,90408.14,0,0,0,-5.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,42,54,0,3.5
2019-01-21 14:00:00,101693.2,0,-3.3,80.19,4.63,20,NA,102000,20,479,NA,0.025,NA,306,394,NA,NA,3.5,NA,NA,NA,1097.28,NA,NA,NA,NA,-4.7,NA,-3.34,90468.4,0,0,0,-6.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,86,52,0.4,2
2019-01-21 15:00:00,101794.79,-1,-3.05,86.26,4.12,335,NA,102130,20,NA,NA,0.254,NA,209.5,314,NA,NA,1.125,NA,NA,NA,624.84,NA,NA,NA,NA,-5.405,NA,-3.03,90558.78,0,0,0,-5.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,50,55,-1,-0.6
2019-01-21 16:00:00,101930.25,-1,-2.8,86.26,3.09,340,NA,102290,2403,NA,3031,0.508,NA,173,304,1.27,NA,1,0.6,-1.1,NA,518.16,NA,NA,NA,NA,-4.78,NA,-3.03,90679.28,0,0,0,-6.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,309,66,-1.5,-0.8
2019-01-21 17:00:00,102099.57,-1,-3,86.26,3.6,310,NA,102410,2500,354,NA,0.508,NA,142,298,NA,NA,1.5,NA,NA,NA,457.2,NA,NA,NA,NA,-5.21,NA,-3.03,90829.91,0,0,0,-6.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,311,80,-1.9,-1
2019-01-21 18:00:00,102184.23,-1,-3.85,80.04,3.6,335,NA,102530,20,454,NA,0.254,NA,244,374,NA,NA,6.5,NA,NA,NA,1051.56,NA,NA,NA,NA,-5.21,NA,-4.05,90905.23,0,0,0,-7.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,200,44,-2,-0.6
2019-01-21 19:00:00,102268.89,-2,-5,76.45,2.57,340,NA,102650,20,424,1029,0.025,0.762,331,463,NA,NA,10,NA,NA,NA,1402.08,NA,NA,NA,NA,-5.47,NA,-5.855,90980.54,0,0,0,-6.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,188,51,-2.1,1.3
2019-01-21 20:00:00,102336.62,-2,-5,79.89,2.57,290,NA,102740,NA,NA,NA,NA,NA,306,474,NA,NA,10,NA,NA,NA,1432.56,NA,NA,NA,NA,-5.47,NA,-5.05,91040.8,0,0,0,-7.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,201,34,-2.3,4.2
2019-01-21 21:00:00,102438.21,-2,-3.9,86.15,2.57,270,NA,102800,NA,554,NA,NA,NA,452,529,NA,NA,10,NA,NA,NA,1524,NA,NA,NA,NA,-5.99,NA,-4.03,91131.18,0,0,0,-6.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,197,33,-2.8,9.8
2019-01-21 22:00:00,102505.93,-3,-4.4,88.71,1.54,280,NA,102840,NA,NA,1019,NA,NA,604,NA,0.762,NA,10,-1.1,-3.3,NA,1828.8,NA,NA,NA,NA,-5.055,NA,-4.03,91191.42,0,0,0,-5.6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,108,67,-3.3,9.5
2019-01-21 23:00:00,102556.73,-3,-4.4,92.79,0,0,NA,102920,NA,604,NA,NA,NA,333,464,NA,NA,10,NA,NA,NA,1676.4,NA,0.6,-3.3,NA,-6.34,NA,-4.02,91236.61,0,0,0,-5.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,92,51,-4.1,4.2
2019-01-22,102641.39,-3,-4.4,92.79,1.54,130,NA,102970,NA,NA,NA,NA,NA,396,504,NA,NA,10,NA,NA,NA,1524,NA,NA,NA,NA,-5.25,NA,-4.02,91311.93,0,0,0,-5.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,137,63,-4.2,2.3
2019-01-22 01:00:00,102675.25,-3,-5.6,86.04,1.54,30,NA,103060,NA,503.5,1017,NA,NA,392,504,NA,NA,10,NA,NA,NA,1524,NA,NA,NA,NA,-6.27,NA,-5.04,91342.05,0,0,0,-5.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,123,64,-4.5,5.2
2019-01-22 02:00:00,102742.98,-6,-7.1,92.61,0,0,NA,103140,31,NA,NA,NA,NA,475,472,NA,NA,3.5,NA,NA,NA,1432.56,NA,NA,NA,NA,-8.67,NA,-7.02,91402.31,0,0,0,-2.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,135,72,-5.5,5
2019-01-22 03:00:00,102776.85,-5,-7.8,85.82,1.54,100,NA,103140,NA,NA,NA,NA,NA,464,NA,NA,NA,10,NA,NA,NA,1402.08,NA,NA,NA,NA,-7.2,NA,-7.04,91432.44,0,0,0,-4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,198,66,-7.1,2.3
2019-01-22 04:00:00,102810.71,-3,-8.3,68.34,1.54,290,NA,103160,NA,NA,3004,NA,NA,454,NA,NA,2.032,10,-2.2,-6.7,NA,1371.6,NA,NA,NA,NA,-5.25,NA,-8.08,91462.56,0,0,0,-6.3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,186,74,-6.5,1.8
