"Date_Time","altimeter_set_1","air_temp_set_1","dew_point_temperature_set_1","relative_humidity_set_1","wind_speed_set_1","wind_direction_set_1","wind_gust_set_1","sea_level_pressure_set_1","weather_cond_code_set_1","cloud_layer_3_code_set_1","pressure_tendency_set_1","precip_accum_one_hour_set_1","precip_accum_three_hour_set_1","cloud_layer_1_code_set_1","cloud_layer_2_code_set_1","precip_accum_six_hour_set_1","precip_accum_24_hour_set_1","visibility_set_1","air_temp_high_6_hour_set_1","air_temp_low_6_hour_set_1","peak_wind_speed_set_1","ceiling_set_1","pressure_change_code_set_1","air_temp_high_24_hour_set_1","air_temp_low_24_hour_set_1","peak_wind_direction_set_1","wind_chill_set_1d","heat_index_set_1d","dew_point_temperature_set_1d","pressure_set_1d","temp_flag","wind_flag","spike_flag","dT_mt_over_valley","SBI_flag_1","SBI_flag_2","calm_flag","Event_ID_1","Event_ID_2","event_hours_1","Event_Start_1","Event_Stop_1","event_hours_2","Event_Start_2","Event_Stop_2","ozone","ws","wd","sig","tempamb","pm25"
2020-01-24 23:00:00,101659.34,-1,-0.6,100,0,0,NA,101930,31,NA,NA,NA,NA,472.5,553,NA,NA,2.5,NA,NA,NA,1676.4,NA,3.9,-2.8,NA,-2.96,NA,-1,90438.28,0,0,0,-1.6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.002",1.1,122,65,0.3,12.1
2020-01-25,101659.34,-1,-0.85,100,1.54,80,NA,101940,31,NA,NA,NA,NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,-2.96,NA,-1,90438.28,0,0,0,-1.9,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.002",0.9,223,73,-0.3,12.3
2020-01-25 01:00:00,101659.34,-2,-1.7,100,1.54,270,NA,101950,30,NA,3001,NA,NA,25,NA,NA,NA,0.25,NA,NA,NA,60.96,NA,NA,NA,NA,-4.1,NA,-2,90438.28,0,0,0,-1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.011",1.7,226,29,0.2,8.8
2020-01-25 02:00:00,101693.2,-1,-1.1,100,0,0,NA,101950,31,804,NA,0.076,NA,423.5,492.5,NA,NA,6,NA,NA,NA,1371.6,NA,NA,NA,NA,-2.745,NA,-1,90468.4,0,0,0,-2.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.03",2,205,42,1.9,3.2
2020-01-25 03:00:00,101693.2,-1,-0.6,100,1.8,110,NA,101940,1281,654,NA,0.127,NA,263,654,NA,NA,5,NA,NA,NA,1127.76,NA,NA,NA,NA,-3.095,NA,-1,90468.4,0,0,0,-2.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.021",1.3,340,57,1.1,0.7
2020-01-25 04:00:00,101727.07,-1,-0.6,100,1.54,40,NA,102000,2521,954,3006,0.076,NA,196,393,0.254,2.286,5,0.6,-2.2,NA,1188.72,NA,NA,NA,NA,-2.96,NA,-1,90498.53,0,0,0,-2.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.011",0.9,141,70,0.3,2.9
2020-01-25 05:00:00,101760.93,-1,-1,100,0.77,115,NA,102030,31,629,NA,0.025,NA,176,492.5,NA,NA,3.25,NA,NA,NA,1463.04,NA,NA,NA,NA,-3.99,NA,-1,90528.65,0,0,0,-1.9,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.007",0.9,217,62,-0.2,3.4
2020-01-25 06:00:00,101727.07,-1,-0.6,100,0,0,NA,102010,2493,504,NA,0.254,NA,16,93,NA,NA,1.5,NA,NA,NA,274.32,NA,NA,NA,NA,-2.96,NA,-1,90498.53,0,0,0,-1.9,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.005",0.8,78,53,-0.6,6.6
2020-01-25 07:00:00,101727.07,-2,-2.2,100,0,0,NA,102060,30,NA,3001,NA,0.254,26,777.5,NA,NA,0.5,NA,NA,NA,45.72,NA,NA,NA,NA,-4.1,NA,-2,90498.53,0,0,0,-0.9,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.002",0.9,130,58,-1.8,7.8
2020-01-25 08:00:00,101794.79,-2,-1.7,100,1.54,80,NA,102090,30,NA,NA,0.025,NA,23,74,NA,NA,0.24,NA,NA,NA,60.96,NA,NA,NA,NA,-4.94,NA,-2,90558.78,0,0,0,-1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.003",1,267,67,-2,4.7
2020-01-25 09:00:00,101828.66,-2,-1.7,100,1.54,220,NA,102100,30,804,NA,NA,NA,55,754,NA,NA,0.25,NA,NA,NA,152.4,NA,NA,NA,NA,-4.1,NA,-2,90588.91,0,0,0,-0.6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.006",0.8,91,67,-1.5,2.9
2020-01-25 10:00:00,101828.66,-1.85,-1.1,100,0,0,NA,102080,30,NA,4,NA,NA,54,NA,0.254,NA,0.5,-0.6,-2.8,NA,152.4,NA,NA,NA,NA,-3.9,NA,-1.85,90588.91,0,0,0,0.25,0,1,1,NA,NA,NA,NA,NA,1,2020-01-25 10:00:00,2020-01-25 10:00:00,"0.009",0.7,22,49,-0.6,5.6
2020-01-25 11:00:00,101760.93,-1,-1.1,100,0,0,NA,102030,30,NA,NA,NA,NA,44,NA,NA,NA,0.5,NA,NA,NA,121.92,NA,NA,NA,NA,-2.96,NA,-1,90528.65,0,0,0,-0.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.008",0.7,30,74,0.7,10.9
2020-01-25 12:00:00,101727.07,0,0,100,2.57,280,NA,102030,9,NA,NA,NA,NA,24,504,NA,NA,0.5,NA,NA,NA,60.96,NA,NA,NA,NA,-3.09,NA,0,90498.53,0,0,0,-1.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"0.011",1.1,277,61,1.2,11.1
2020-01-25 13:00:00,101727.07,1,0.6,100,1.54,300,NA,102010,2493,504,8002,0.025,0.025,42.5,383,NA,NA,8,NA,NA,NA,822.96,NA,NA,NA,NA,-1.36,NA,1,90498.53,0,0,0,-3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.012",1,332,65,1.1,11.4
2020-01-25 14:00:00,101693.2,0,0,100,2.06,230,NA,101990,2521,384,NA,0.254,NA,26,253,NA,NA,5,NA,NA,NA,91.44,NA,NA,NA,NA,-2.53,NA,0,90468.4,0,0,0,-2.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"0.017",0.7,180,47,1.5,11.9
2020-01-25 15:00:00,101727.07,1,0.6,100,0,0,NA,101990,2521,504,NA,0.127,NA,53,423,NA,NA,5,NA,NA,NA,152.4,NA,NA,NA,NA,NA,NA,1,90498.53,0,0,0,-3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.013",0.6,59,64,1.6,8.3
2020-01-25 16:00:00,101693.2,1,0,100,0,0,NA,101980,2493,424,8001,0.254,NA,408.5,504,0.762,NA,6,1.1,-1.1,NA,1280.16,NA,NA,NA,NA,-1.82,NA,1,90468.4,0,0,0,-3.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.013",0.6,83,46,1.6,7.3
2020-01-25 17:00:00,101727.07,0,0,100,0.77,130,NA,102010,31,NA,NA,NA,NA,366,474,NA,NA,5,NA,NA,NA,1432.56,NA,NA,NA,NA,-2.53,NA,0,90498.53,0,0,0,-2.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.008",0.6,211,54,1.3,7.6
2020-01-25 18:00:00,101760.93,0,0,100,0,0,NA,102070,31,NA,NA,NA,NA,16,499,NA,NA,4,NA,NA,NA,1524,NA,NA,NA,NA,-1.82,NA,0,90528.65,0,0,0,-2.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.012",0.8,332,53,0.9,6.3
2020-01-25 19:00:00,101794.79,0,-0.6,100,0,0,NA,102120,31,NA,3010,NA,NA,494,554,NA,NA,4,NA,NA,NA,1676.4,NA,NA,NA,NA,NA,NA,0,90558.78,0,0,0,-2.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.013",0.4,183,79,0.8,9
2020-01-25 20:00:00,101828.66,-1,-0.6,100,0,0,NA,102130,31,NA,NA,NA,NA,506,754,NA,NA,1.875,NA,NA,NA,2286,NA,NA,NA,NA,-2.73,NA,-1,90588.91,0,0,0,-1.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.008",0.7,75,66,0.8,9.9
2020-01-25 21:00:00,101828.66,-1,-0.85,100,0,0,NA,102110,30,754,NA,NA,NA,22,754,NA,NA,0.25,NA,NA,NA,2286,NA,NA,NA,NA,NA,NA,-1,90588.91,0,0,0,-1.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.005",0.6,208,57,0.6,11.1
2020-01-25 22:00:00,101828.66,-1,-1.1,100,0,0,NA,102140,30,704,3001,NA,NA,23,444,NA,NA,0.25,0,-1.1,NA,60.96,NA,NA,NA,NA,-2.96,NA,-1,90588.91,0,0,0,-1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.008",0.6,173,76,0.4,9.7
2020-01-25 23:00:00,101828.66,-1,-1.1,100,0,0,NA,102130,30,464,NA,NA,NA,24,213,NA,NA,0.5,NA,NA,NA,350.52,NA,1.1,-2.8,NA,NA,NA,-1,90588.91,0,0,0,-1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.006",0.6,219,60,0.3,9.4
2020-01-26,101828.66,-1,-1.1,100,0,0,NA,102120,30,NA,NA,NA,NA,35,NA,NA,NA,0.5,NA,NA,NA,91.44,NA,NA,NA,NA,NA,NA,-1,90588.91,0,0,0,-1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.005",0.7,173,46,0.2,13.3
2020-01-26 01:00:00,101794.79,-1,-1.1,100,0,0,NA,102040,30,NA,8005,NA,NA,25,NA,NA,NA,0.25,NA,NA,NA,60.96,NA,NA,NA,NA,-3.7,NA,-1,90558.78,0,0,0,-0.9,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.004",0.8,158,51,-0.2,13.3
2020-01-26 02:00:00,101760.93,-1,-1.1,100,0,0,NA,102090,30,NA,NA,NA,NA,25,NA,NA,NA,0.24,NA,NA,NA,60.96,NA,NA,NA,NA,-2.96,NA,-1,90528.65,0,0,0,-1.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.006",1.3,165,37,-1,10.4
2020-01-26 03:00:00,101794.79,-1,-1.1,100,0,0,NA,102060,30,NA,NA,NA,NA,25,NA,NA,NA,0.24,NA,NA,NA,60.96,NA,NA,NA,NA,NA,NA,-1,90558.78,0,0,0,-1.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.01",1.1,176,38,-1.2,7.1
2020-01-26 04:00:00,101760.93,-1,-1.1,100,0,0,NA,102050,30,NA,8001,NA,NA,25,NA,NA,1.016,0.24,-0.6,-1.7,NA,60.96,NA,NA,NA,NA,-2.96,NA,-1,90528.65,0,0,0,-1.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.01",0.8,186,43,-1.1,6.6
2020-01-26 05:00:00,101727.07,-1,-1.1,100,0,0,NA,102020,30,NA,NA,NA,NA,25,NA,NA,NA,0.24,NA,NA,NA,60.96,NA,NA,NA,NA,NA,NA,-1,90498.53,0,0,0,-2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.012",0.7,235,47,-1.3,5.4
2020-01-26 06:00:00,101693.2,-1,-1.1,100,0,0,NA,101980,30,NA,NA,NA,NA,25,NA,NA,NA,0.24,NA,NA,NA,60.96,NA,NA,NA,NA,NA,NA,-1,90468.4,0,0,0,-2.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.016",1.1,225,44,-1.4,4.2
2020-01-26 07:00:00,101659.34,-1,-1.1,100,0,0,NA,101940,30,NA,8009,NA,NA,25,NA,NA,NA,0.25,NA,NA,NA,60.96,NA,NA,NA,NA,-2.96,NA,-1,90438.28,0,0,0,-2.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.018",1.2,213,45,-1.8,4.1
2020-01-26 08:00:00,101625.47,-1,-1.1,100,0,0,NA,101900,30,NA,NA,NA,NA,35,NA,NA,NA,0.25,NA,NA,NA,91.44,NA,NA,NA,NA,-2.96,NA,-1,90408.14,0,0,0,-2.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.016",1.1,212,52,-1.9,5.4
2020-01-26 09:00:00,101591.61,-1,-1.1,100,1.54,230,NA,101890,30,NA,NA,NA,NA,25,NA,NA,NA,0.25,NA,NA,NA,60.96,NA,NA,NA,NA,-3.33,NA,-1,90378.02,0,0,0,-2.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.016",1.3,224,43,-1.9,5.1
2020-01-26 10:00:00,101591.61,-1,-1.1,100,1.54,310,NA,101880,31,NA,5005,NA,NA,34,NA,NA,NA,1.375,-0.6,-1.7,NA,91.44,NA,NA,NA,NA,-3.07,NA,-1,90378.02,0,0,0,-1.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.016",1.1,222,69,-1.1,3.4
2020-01-26 11:00:00,101591.61,0,0,100,1.54,290,NA,101850,NA,704,NA,NA,NA,52,604,NA,NA,8,NA,NA,NA,914.4,NA,NA,NA,NA,-1.82,NA,0,90378.02,0,0,0,-1.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.015",0.7,185,65,-0.2,4.7
2020-01-26 12:00:00,101557.75,1,0,97.875,0,0,NA,101810,NA,474,NA,NA,NA,73,483,NA,NA,10,NA,NA,NA,213.36,NA,NA,NA,NA,-0.68,NA,0.495,90347.9,0,0,0,-2.6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.017",0.9,237,70,1.1,5.6
2020-01-26 13:00:00,101506.95,1,0.6,100,0,0,NA,101770,2500,414,8008,0.127,0.025,79,323,NA,NA,5.5,NA,NA,NA,975.36,NA,NA,NA,NA,-0.68,NA,1,90302.71,0,0,0,-2.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.019",0.9,263,46,1.5,6.3
2020-01-26 14:00:00,101490.02,1,0.6,100,0,0,NA,101740,2500,304,NA,0.508,NA,56,244,NA,NA,2.5,NA,NA,NA,701.04,NA,NA,NA,NA,NA,NA,1,90287.65,0,0,0,-2.6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.02",0.6,194,57,1.5,3.7
2020-01-26 15:00:00,101490.02,1,0.6,100,1.54,290,NA,101750,2500,304,NA,0.254,NA,44,233,NA,NA,2.5,NA,NA,NA,121.92,NA,NA,NA,NA,-0.68,NA,1,90287.65,0,0,0,-1.3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.018",1,115,57,1.4,1.7
2020-01-26 16:00:00,101490.02,1,0.6,100,1.54,290,NA,101780,31,NA,3001,NA,NA,54,NA,1.016,NA,5,1.1,-0.6,NA,152.4,NA,NA,NA,NA,-0.68,NA,1,90287.65,0,0,0,-2.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.014",1,76,48,1.1,3.7
2020-01-26 17:00:00,101523.88,1,0,100,0,0,NA,101840,31,414,NA,0.127,NA,75,164,NA,NA,4,NA,NA,NA,487.68,NA,NA,NA,NA,-1.82,NA,1,90317.77,0,0,0,-2.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.012",0.8,335,50,0.5,4.9
2020-01-26 18:00:00,101557.75,0,0,100,1.54,270,NA,101900,31,364,NA,0.025,NA,92,183,NA,NA,1,NA,NA,NA,274.32,NA,NA,NA,NA,-1.82,NA,0,90347.9,0,0,0,-2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.01",0.8,344,48,0.4,7.1
2020-01-26 19:00:00,101625.47,0,0,100,1.54,290,NA,101930,31,854,1012,NA,0.025,456,1004,NA,NA,5,NA,NA,NA,3048,NA,NA,NA,NA,-1.82,NA,0,90408.14,0,0,0,-2.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.01",0.6,290,71,0.4,7.8
2020-01-26 20:00:00,101659.34,0,0,100,0,0,NA,101930,31,1004,NA,NA,NA,46,132.5,NA,NA,1.75,NA,NA,NA,3048,NA,NA,NA,NA,-2.53,NA,0,90438.28,0,0,0,-2.9,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.009",0.9,100,56,0.4,9.9
2020-01-26 21:00:00,101659.34,0,-0.6,100,0,0,NA,101960,31,NA,NA,NA,NA,23,554,NA,NA,0.75,NA,NA,NA,1676.4,NA,NA,NA,NA,NA,NA,0,90438.28,0,0,0,-3.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.007",0.6,183,57,0.3,10.9
2020-01-26 22:00:00,101693.2,-1,-0.3,100,0,0,NA,101990,30.5,529,3007,NA,NA,26,504,0.025,NA,0.625,0.6,-0.6,NA,1676.4,NA,NA,NA,NA,-2.96,NA,-1,90468.4,0,0,0,-2.3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.006",0.7,186,60,0.1,7.8
2020-01-26 23:00:00,101727.07,0,0,100,0,0,NA,102010,31,NA,NA,NA,NA,24,NA,NA,NA,1.25,NA,NA,NA,60.96,NA,1.1,-1.7,NA,NA,NA,0,90498.53,0,0,0,-3.3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.005",0.7,349,52,0,8.1
2020-01-27,101760.93,0,-0.3,100,0,0,NA,102020,9,NA,NA,NA,NA,35,NA,NA,NA,0.25,NA,NA,NA,91.44,NA,NA,NA,NA,-2.39,NA,0,90528.65,0,0,0,-3.3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.005",0.7,213,61,-0.4,10.4
2020-01-27 01:00:00,101760.93,0,0,100,0,0,NA,102050,9,NA,1005,NA,NA,35,NA,NA,NA,0.25,NA,NA,NA,91.44,NA,NA,NA,NA,NA,NA,0,90528.65,0,0,0,-3.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.011",0.8,215,54,-0.6,9.7
2020-01-27 02:00:00,101794.79,0,0,100,0,0,NA,102100,9,NA,NA,NA,NA,25,NA,NA,NA,0.24,NA,NA,NA,60.96,NA,NA,NA,NA,NA,NA,0,90558.78,0,0,0,-3.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.012",0.6,162,72,-0.6,5.1
2020-01-27 03:00:00,101862.52,0,0,100,1.54,100,NA,102130,9,NA,NA,NA,NA,25,NA,NA,NA,0.24,NA,NA,NA,60.96,NA,NA,NA,NA,-2.53,NA,0,90619.03,0,0,0,-3.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.01",0.8,26,72,-0.6,1.9
2020-01-27 04:00:00,101862.52,0,0,100,0,0,NA,102130,9,NA,7,NA,NA,35,NA,NA,1.016,0.25,0,-0.6,NA,91.44,NA,NA,NA,NA,-2.53,NA,0,90619.03,0,0,0,-4.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.009",0.9,201,57,-0.6,4.6
2020-01-27 05:00:00,101862.52,0,0,100,0,0,NA,102130,31,464,NA,NA,NA,36,103,NA,NA,0.75,NA,NA,NA,121.92,NA,NA,NA,NA,-1.82,NA,0,90619.03,0,0,0,-4.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.008",0.8,58,64,-0.6,5.6
2020-01-27 06:00:00,101862.52,0,0,100,0,0,NA,102140,9,NA,NA,NA,NA,35,NA,NA,NA,0.5,NA,NA,NA,91.44,NA,NA,NA,NA,-2.96,NA,0,90619.03,0,0,0,-4.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.005",0.9,146,57,-0.7,4.6
2020-01-27 07:00:00,101896.38,-0.3,-0.6,100,0,0,NA,102180,19.5,NA,3004,NA,NA,25,NA,NA,NA,0.375,NA,NA,NA,60.96,NA,NA,NA,NA,NA,NA,-0.805,90649.15,0,0,0,-4.3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.003",0.7,101,64,-0.7,5.1
2020-01-27 08:00:00,101930.25,-1,-0.6,100,0,0,NA,102210,30,NA,NA,NA,NA,25,NA,NA,NA,0.24,NA,NA,NA,60.96,NA,NA,NA,NA,-2.96,NA,-1,90679.28,0,0,0,-3.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.004",1,221,49,-0.8,5.8
2020-01-27 09:00:00,101964.11,-1,0,100,0,0,NA,102240,30,NA,NA,NA,NA,25,NA,NA,NA,0.13,NA,NA,NA,60.96,NA,NA,NA,NA,-2.96,NA,-1,90709.41,0,0,0,-3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.006",0.8,121,53,-0.6,8.5
2020-01-27 10:00:00,101997.98,0,0,100,1.54,90,NA,102300,31,618.5,3010,0.254,NA,26,372,0.254,NA,2,0,-0.6,NA,883.92,NA,NA,NA,NA,-2.96,NA,0,90739.54,0,0,0,-3.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.007",1.1,23,54,0,8.3
2020-01-27 11:00:00,102031.84,0,0,100,1.54,260,NA,102340,31,803,NA,NA,NA,24,753,NA,NA,0.75,NA,NA,NA,60.96,NA,NA,NA,NA,-2.175,NA,0,90769.66,0,0,0,-2.9,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.008",1.2,232,43,0.5,9
2020-01-27 12:00:00,102031.84,1,1.1,100,2.06,80,NA,102300,31,NA,NA,NA,NA,24,703,NA,NA,1.25,NA,NA,NA,60.96,NA,NA,NA,NA,-1.36,NA,1,90769.66,0,0,0,-3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"0.013",1.5,63,33,1.9,9.3
2020-01-27 13:00:00,101997.98,4,0.6,75.32,2.06,250,NA,102190,31,NA,8003,NA,NA,553,703,NA,NA,10,NA,NA,NA,1676.4,NA,NA,NA,NA,2.14,NA,0.94,90739.54,0,0,0,-7.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"0.022",1.3,83,41,4.1,8.6
2020-01-27 14:00:00,101997.98,6,-2.8,60.77,5.66,280,8.23,102210,NA,NA,NA,NA,NA,652,804,NA,NA,10,NA,NA,NA,1981.2,NA,NA,NA,NA,2.1,NA,-1.09,90739.54,0,0,0,-8.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"0.03",1.2,229,48,5.2,7.6
2020-01-27 15:00:00,102031.84,6,-4.4,52.42,5.14,260,9.77,102260,NA,NA,NA,NA,NA,556,928.5,NA,NA,10,NA,NA,NA,2743.2,NA,NA,NA,NA,2.52,NA,-3.11,90769.66,0,0,0,-9.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"0.04",2.9,257,20,5.6,5
2020-01-27 16:00:00,102099.57,4,-4.4,55.91,4.63,250,NA,102360,NA,NA,3012,NA,NA,506,903,NA,NA,10,6.1,0,NA,1676.4,NA,NA,NA,NA,0.56,NA,-4.11,90829.91,0,0,0,-7.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"0.039",2.5,242,22,4.6,0
2020-01-27 17:00:00,102133.43,2,-3.3,64.42,4.12,290,NA,102390,NA,NA,NA,NA,NA,577,653,NA,NA,10,NA,NA,NA,1981.2,NA,NA,NA,NA,-1.73,NA,-4.09,90860.04,0,0,0,-6.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"0.035",1.6,222,30,2.9,-2.9
2020-01-27 18:00:00,102133.43,1,-3.9,69.22,2.57,290,NA,102440,NA,NA,NA,NA,NA,803,656,NA,NA,10,NA,NA,NA,2438.4,NA,NA,NA,NA,-1.91,NA,-4.07,90860.04,0,0,0,-6.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"0.021",1.2,257,33,1.2,1.7
2020-01-27 19:00:00,102167.3,0,-3.9,74.41,1.54,20,NA,102480,NA,NA,1005,NA,NA,802,NA,NA,NA,10,NA,NA,NA,2438.4,NA,NA,NA,NA,-1.82,NA,-4.06,90890.17,0,0,0,-6.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.022",1,96,48,0.7,6.8
2020-01-27 20:00:00,102133.43,-2,-4.4,86.15,0.77,5,NA,102450,NA,NA,NA,NA,NA,1,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,-4.1,NA,-4.03,90860.04,0,0,0,-4.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.014",0.8,96,67,-1.4,7.5
2020-01-27 21:00:00,102133.43,-1,-3.9,80.04,2.06,300,NA,102430,NA,NA,NA,NA,NA,1,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,-3.7,NA,-4.05,90860.04,0,0,0,-6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"0.01",0.8,203,56,-2.7,6.1
2020-01-27 22:00:00,102133.43,-2,-4.4,86.15,2.06,150,NA,102430,NA,NA,6004,NA,NA,1,NA,NA,NA,10,3.3,-2.2,NA,NA,NA,NA,NA,NA,-4.86,NA,-4.03,90860.04,0,0,0,-4.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"0.007",0.8,65,64,-2.6,7.3
2020-01-27 23:00:00,102099.57,-1,-5,80.04,1.54,110,NA,102390,NA,NA,NA,NA,NA,1206,NA,NA,NA,10,NA,NA,NA,NA,NA,6.1,-2.2,NA,-3.7,NA,-4.05,90829.91,0,0,0,-4.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.004",0.8,200,55,-2.5,11.4
2020-01-28,102065.7,-2,-4.4,79.89,0,0,NA,102280,NA,NA,NA,NA,NA,952,NA,NA,NA,10,NA,NA,NA,2667,NA,NA,NA,NA,-4.1,NA,-5.05,90799.78,0,0,0,-4.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.006",0.8,78,51,-2.8,10.2
2020-01-28 01:00:00,101930.25,-1,-3.9,80.04,1.54,120,NA,102150,NA,1204,8018,NA,NA,703,1003,NA,NA,10,NA,NA,NA,2286,NA,NA,NA,NA,-2.96,NA,-4.05,90679.28,0,0,0,-5.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.017",0.9,84,73,-2,5.4
2020-01-28 02:00:00,101862.52,-2,-3.3,92.85,0,0,NA,102100,NA,NA,NA,NA,NA,554,NA,NA,NA,10,NA,NA,NA,1676.4,NA,NA,NA,NA,-4.1,NA,-3.02,90619.03,0,0,0,-4.3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.016",0.8,150,83,-1.8,4.4
2020-01-28 03:00:00,101828.66,-1,-2.8,86.26,0,0,NA,102030,NA,NA,NA,NA,NA,504,NA,NA,NA,10,NA,NA,NA,1524,NA,NA,NA,NA,-2.96,NA,-3.03,90588.91,0,0,0,-5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.01",0.7,167,59,-2,6.3
2020-01-28 04:00:00,101760.93,-1,-3.3,86.26,0,0,NA,102000,NA,NA,6016,NA,NA,554,NA,NA,0.254,10,-0.6,-2.2,NA,1676.4,NA,NA,NA,NA,-3.7,NA,-3.03,90528.65,0,0,0,-4.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.012",0.8,129,61,-1.5,3.9
2020-01-28 05:00:00,101727.07,-1,-2.8,86.26,0,0,NA,101990,NA,NA,NA,NA,NA,504,604,NA,NA,10,NA,NA,NA,1524,NA,NA,NA,NA,-2.96,NA,-3.03,90498.53,0,0,0,-3.5,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.011",0.8,235,58,-1.5,3.9
